protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
BOOST,450,0.92996,2.78578,0.1641,11,discharge,1,-11.143,3.714,10.0,9.9,3.4176,3.1584,23.2612,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.164,11,discharge,2,-22.292,7.431,10.0,9.9,3.4198,2.7479,30.1409,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.1639,11,discharge,3,-32.042,10.681,10.0,9.9,3.419,2.499,28.7123,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.1177,12,discharge,0,-2.79,0.93,10.0,9.9,3.3646,3.2782,30.9689,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.1177,12,discharge,1,-11.148,3.716,10.0,9.9,3.3662,2.8216,48.8518,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.1176,12,discharge,2,-21.815,7.272,10.0,9.9,3.3695,2.4995,39.8808,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,450,0.92996,2.78578,0.1175,12,discharge,3,-19.446,6.482,10.0,9.9,3.3687,2.4996,44.693,07-24-21_20.43_BOOST_protocol_HPPC_IN21700_30T_cycle_#450.mat
BOOST,487,0.91359,2.73675,1.0,0,discharge,0,-2.734,0.911,10.0,9.7,4.1473,4.0939,19.5315,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9999,0,discharge,1,-10.934,3.645,10.0,9.9,4.1563,3.939,19.8738,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9998,0,discharge,2,-21.869,7.29,10.0,9.9,4.1556,3.7754,17.3853,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9998,0,discharge,3,-31.436,10.479,10.0,9.9,4.1544,3.6455,16.1884,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9544,1,discharge,0,-2.734,0.911,10.0,9.9,4.0968,4.0469,18.2503,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9544,1,discharge,1,-10.937,3.646,10.0,9.9,4.0971,3.9127,16.8602,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9543,1,discharge,2,-21.868,7.289,10.0,9.9,4.0964,3.7528,15.7125,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9542,1,discharge,3,-31.436,10.479,10.0,9.9,4.0979,3.6213,15.161,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9088,2,discharge,0,-2.734,0.911,10.0,9.9,4.0802,4.034,16.8971,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9088,2,discharge,1,-10.934,3.645,10.0,9.9,4.0798,3.9015,16.3069,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9087,2,discharge,2,-21.869,7.29,10.0,9.9,4.0808,3.7381,15.6706,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.9086,2,discharge,3,-31.438,10.479,10.0,9.9,4.0813,3.6035,15.1982,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.8177,3,discharge,0,-2.734,0.911,10.0,9.9,4.0242,3.9736,18.5084,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.8177,3,discharge,1,-10.936,3.645,10.0,9.9,4.0248,3.8307,17.7487,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.8176,3,discharge,2,-21.87,7.29,10.0,9.9,4.0253,3.6663,16.4152,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.8175,3,discharge,3,-31.438,10.479,10.0,9.9,4.0259,3.5344,15.6339,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.7266,4,discharge,0,-2.734,0.911,10.0,9.9,3.9232,3.8749,17.6671,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.7265,4,discharge,1,-10.936,3.645,10.0,9.9,3.9233,3.7413,16.6423,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.7264,4,discharge,2,-21.869,7.29,10.0,9.9,3.9236,3.5896,15.2728,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.7264,4,discharge,3,-31.436,10.479,10.0,9.9,3.9241,3.4624,14.687,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.6355,5,discharge,0,-2.734,0.911,10.0,9.9,3.8459,3.7979,17.5567,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.6354,5,discharge,1,-10.936,3.645,10.0,9.9,3.8457,3.669,16.1576,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.6353,5,discharge,2,-21.869,7.29,10.0,9.9,3.8452,3.5153,15.0853,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.6353,5,discharge,3,-31.438,10.479,10.0,9.9,3.845,3.3853,14.6224,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.5444,6,discharge,0,-2.734,0.911,10.0,9.9,3.7465,3.7025,16.0936,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.5443,6,discharge,1,-10.936,3.645,10.0,9.9,3.7462,3.5779,15.3895,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.5442,6,discharge,2,-21.869,7.29,10.0,9.9,3.7463,3.422,14.8292,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.5441,6,discharge,3,-31.435,10.478,10.0,9.9,3.7464,3.2898,14.5252,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.4532,7,discharge,0,-2.732,0.911,10.0,9.9,3.6608,3.6191,15.2641,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.4532,7,discharge,1,-10.934,3.645,10.0,9.9,3.6611,3.4962,15.0814,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.4531,7,discharge,2,-21.871,7.29,10.0,9.9,3.6606,3.3404,14.6404,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.453,7,discharge,3,-31.437,10.479,10.0,9.9,3.6616,3.2076,14.4416,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.3621,8,discharge,0,-2.734,0.911,10.0,9.9,3.5989,3.5565,15.5084,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.362,8,discharge,1,-10.936,3.645,10.0,9.9,3.599,3.4309,15.3713,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.362,8,discharge,2,-21.871,7.29,10.0,9.9,3.5993,3.2689,15.1068,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.3619,8,discharge,3,-31.437,10.479,10.0,9.9,3.5995,3.1297,14.9442,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.271,9,discharge,0,-2.734,0.911,10.0,9.9,3.5205,3.4747,16.7532,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2709,9,discharge,1,-10.934,3.645,10.0,9.9,3.5209,3.3397,16.5722,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2708,9,discharge,2,-21.869,7.29,10.0,9.9,3.5219,3.1548,16.7863,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2708,9,discharge,3,-31.437,10.479,10.0,9.9,3.5237,2.9823,17.2217,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2254,10,discharge,0,-2.734,0.911,10.0,9.9,3.4714,3.4215,18.2503,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2254,10,discharge,1,-10.936,3.645,10.0,9.9,3.4718,3.2703,18.4254,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2253,10,discharge,2,-21.87,7.29,10.0,9.9,3.4738,3.0401,19.8308,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.2252,10,discharge,3,-31.436,10.479,10.0,9.9,3.4737,2.8,21.4308,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1799,11,discharge,0,-2.734,0.911,10.0,9.9,3.424,3.3673,20.7404,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1798,11,discharge,1,-10.936,3.645,10.0,9.9,3.4245,3.1697,23.2992,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1797,11,discharge,2,-21.869,7.29,10.0,9.9,3.4267,2.7901,29.1097,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1797,11,discharge,3,-31.436,10.479,10.0,9.9,3.426,2.4998,29.463,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1343,12,discharge,0,-2.734,0.911,10.0,9.9,3.3751,3.2945,29.4806,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1342,12,discharge,1,-10.935,3.645,10.0,9.9,3.3765,2.9047,43.1459,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1342,12,discharge,2,-21.869,7.29,10.0,9.9,3.3795,2.4999,40.2213,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,487,0.91359,2.73675,0.1341,12,discharge,3,-22.521,7.507,10.0,9.9,3.3792,2.5,39.0383,08-09-21_19.33_BOOST_protocol_HPPC_IN21700_30T_cycle_#487.mat
BOOST,525,0.91742,2.74824,1.0,0,discharge,0,-2.748,0.916,10.0,9.7,4.1463,4.0917,19.8661,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9999,0,discharge,1,-10.992,3.664,10.0,9.9,4.1553,3.9338,20.151,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9998,0,discharge,2,-21.987,7.329,10.0,9.9,4.1546,3.7672,17.6195,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9997,0,discharge,3,-31.604,10.535,10.0,9.9,4.1541,3.6351,16.422,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9542,1,discharge,0,-2.748,0.916,10.0,9.9,4.0965,4.0459,18.4114,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9541,1,discharge,1,-10.993,3.664,10.0,9.9,4.0958,3.91,16.9017,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.954,1,discharge,2,-21.987,7.329,10.0,9.9,4.0969,3.7482,15.8594,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9539,1,discharge,3,-31.606,10.535,10.0,9.9,4.0975,3.6155,15.2503,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9084,2,discharge,0,-2.749,0.916,10.0,9.9,4.0803,4.0335,17.0269,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9083,2,discharge,1,-10.994,3.665,10.0,9.9,4.0796,3.8977,16.5454,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9082,2,discharge,2,-21.986,7.329,10.0,9.9,4.0798,3.7298,15.9192,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.9081,2,discharge,3,-31.606,10.535,10.0,9.9,4.0801,3.5916,15.4559,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.8168,3,discharge,0,-2.748,0.916,10.0,9.9,4.0215,3.9696,18.8851,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.8167,3,discharge,1,-10.993,3.664,10.0,9.9,4.022,3.8234,18.066,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.8166,3,discharge,2,-21.987,7.329,10.0,9.9,4.0226,3.6571,16.6235,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.8165,3,discharge,3,-31.604,10.535,10.0,9.9,4.0231,3.5244,15.7796,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.7251,4,discharge,0,-2.748,0.916,10.0,9.9,3.9216,3.8724,17.9033,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.7251,4,discharge,1,-10.993,3.664,10.0,9.9,3.921,3.7387,16.5833,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.725,4,discharge,2,-21.988,7.329,10.0,9.9,3.922,3.5825,15.4402,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.7249,4,discharge,3,-31.605,10.535,10.0,9.9,3.9224,3.449,14.9786,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.6335,5,discharge,0,-2.75,0.917,10.0,9.9,3.8385,3.7908,17.3436,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.6335,5,discharge,1,-10.994,3.665,10.0,9.91,3.8391,3.6607,16.227,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.6334,5,discharge,2,-21.987,7.329,10.0,9.9,3.8386,3.504,15.2181,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.6333,5,discharge,3,-31.605,10.535,10.0,9.9,3.838,3.3715,14.7603,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.5419,6,discharge,0,-2.748,0.916,10.0,9.9,3.7398,3.6959,15.9747,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.5418,6,discharge,1,-10.993,3.664,10.0,9.9,3.7398,3.5703,15.4189,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.5418,6,discharge,2,-21.985,7.328,10.0,9.9,3.7403,3.4129,14.892,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.5417,6,discharge,3,-31.605,10.535,10.0,9.9,3.7403,3.2804,14.5515,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.4503,7,discharge,0,-2.751,0.917,10.0,9.9,3.6569,3.6139,15.6335,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.4503,7,discharge,1,-10.994,3.665,10.0,9.9,3.6569,3.4884,15.3265,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.4501,7,discharge,2,-21.986,7.329,10.0,9.9,3.6572,3.3287,14.9413,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.4501,7,discharge,3,-31.606,10.535,10.0,9.9,3.6573,3.1929,14.6934,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.3587,8,discharge,0,-2.75,0.917,10.0,9.9,3.5948,3.5516,15.7074,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.3586,8,discharge,1,-10.994,3.665,10.0,9.9,3.5949,3.4238,15.563,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.3585,8,discharge,2,-21.987,7.329,10.0,9.9,3.5953,3.2592,15.2863,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.3585,8,discharge,3,-31.606,10.535,10.0,9.9,3.5955,3.1184,15.0952,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2671,9,discharge,0,-2.748,0.916,10.0,9.9,3.5139,3.465,17.7941,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.267,9,discharge,1,-10.996,3.665,10.0,9.9,3.5141,3.3238,17.3063,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2669,9,discharge,2,-21.986,7.329,10.0,9.9,3.5162,3.1308,17.5293,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2668,9,discharge,3,-31.604,10.535,10.0,9.9,3.5172,2.9451,18.1021,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2213,10,discharge,0,-2.75,0.917,10.0,9.9,3.461,3.4097,18.6539,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2212,10,discharge,1,-10.993,3.664,10.0,9.9,3.4617,3.2521,19.0667,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2211,10,discharge,2,-21.987,7.329,10.0,9.9,3.4627,3.0027,20.9215,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.2211,10,discharge,3,-31.604,10.535,10.0,9.9,3.4631,2.7351,23.0351,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1755,11,discharge,0,-2.75,0.917,10.0,9.9,3.4176,3.3593,21.1985,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1754,11,discharge,1,-10.993,3.664,10.0,9.9,3.4185,3.1449,24.8886,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1753,11,discharge,2,-21.986,7.329,10.0,9.9,3.4206,2.7016,32.7026,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1753,11,discharge,3,-31.605,10.535,10.0,9.9,3.4197,2.4999,29.103,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1297,12,discharge,0,-2.748,0.916,10.0,9.9,3.3616,3.2703,33.223,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1296,12,discharge,1,-10.993,3.664,10.0,9.9,3.3641,2.7951,51.7602,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1295,12,discharge,2,-20.995,6.998,10.0,9.9,3.3672,2.4999,41.3098,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,525,0.91742,2.74824,0.1294,12,discharge,3,-18.772,6.257,10.0,9.9,3.3666,2.4999,46.1698,08-16-21_13.05_BOOST_protocol_HPPC_IN21700_30T_cycle_#525.mat
BOOST,562,0.91367,2.73699,1.0,0,discharge,0,-2.736,0.912,10.0,9.7,4.1445,4.0892,20.2105,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9999,0,discharge,1,-10.948,3.649,10.0,9.9,4.1533,3.9301,20.3873,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9998,0,discharge,2,-21.896,7.299,10.0,9.9,4.1526,3.7622,17.8297,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9997,0,discharge,3,-31.475,10.492,10.0,9.9,4.1522,3.6286,16.6354,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9544,1,discharge,0,-2.738,0.913,10.0,9.9,4.0961,4.0446,18.8087,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9543,1,discharge,1,-10.948,3.649,10.0,9.9,4.0965,3.9058,17.4187,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9542,1,discharge,2,-21.895,7.298,10.0,9.9,4.0967,3.7403,16.2777,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9541,1,discharge,3,-31.474,10.491,10.0,9.9,4.0972,3.6048,15.6447,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9087,2,discharge,0,-2.736,0.912,10.0,9.9,4.0801,4.0319,17.6163,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9087,2,discharge,1,-10.948,3.649,10.0,9.9,4.0804,3.8941,17.0168,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9086,2,discharge,2,-21.896,7.299,10.0,9.9,4.0806,3.7251,16.2358,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.9085,2,discharge,3,-31.475,10.492,10.0,9.9,4.0811,3.586,15.7299,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.8175,3,discharge,0,-2.736,0.912,10.0,9.9,4.0211,3.9685,19.2244,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.8175,3,discharge,1,-10.948,3.649,10.0,9.9,4.0217,3.8204,18.3869,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.8173,3,discharge,2,-21.896,7.299,10.0,9.9,4.0216,3.6526,16.8524,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.8173,3,discharge,3,-31.474,10.491,10.0,9.9,4.023,3.5176,16.0577,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.7263,4,discharge,0,-2.736,0.912,10.0,9.9,3.9209,3.8713,18.1273,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.7262,4,discharge,1,-10.948,3.649,10.0,9.9,3.9219,3.7335,17.2086,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.7261,4,discharge,2,-21.895,7.298,10.0,9.9,3.922,3.5774,15.7388,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.7261,4,discharge,3,-31.474,10.491,10.0,9.9,3.9224,3.4464,15.1236,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.635,5,discharge,0,-2.736,0.912,10.0,9.9,3.8401,3.791,17.9459,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.635,5,discharge,1,-10.948,3.649,10.0,9.9,3.8397,3.66,16.414,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
BOOST,562,0.91367,2.73699,0.6349,5,discharge,2,-21.896,7.299,10.0,9.9,3.8392,3.5011,15.4412,08-21-21_09.48_BOOST_protocol_HPPC_IN21700_30T_cycle_#562.mat
