protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
CC,487,0.91932,2.7335,0.3626,8,discharge,2,-21.846,7.282,10.0,9.9,3.5998,3.2719,15.0096,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.3626,8,discharge,3,-31.402,10.467,10.0,9.9,3.6,3.1338,14.8462,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2718,9,discharge,0,-2.732,0.911,10.0,9.9,3.5179,3.4724,16.6557,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2717,9,discharge,1,-10.923,3.641,10.0,9.9,3.5182,3.3395,16.36,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2716,9,discharge,2,-21.846,7.282,10.0,9.9,3.5209,3.1571,16.6529,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2715,9,discharge,3,-31.403,10.468,10.0,9.9,3.5218,2.9883,16.9888,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2263,10,discharge,0,-2.732,0.911,10.0,9.9,3.4666,3.4178,17.8624,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2262,10,discharge,1,-10.923,3.641,10.0,9.9,3.4672,3.2702,18.0353,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.2261,10,discharge,2,-21.847,7.282,10.0,9.9,3.4692,3.0469,19.3299,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.226,10,discharge,3,-31.402,10.467,10.0,9.9,3.4689,2.8127,20.8968,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1807,11,discharge,0,-2.732,0.911,10.0,9.9,3.4217,3.3664,20.2423,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1807,11,discharge,1,-10.923,3.641,10.0,9.9,3.4222,3.1755,22.5854,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1806,11,discharge,2,-21.846,7.282,10.0,9.9,3.4243,2.8017,28.4995,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1805,11,discharge,3,-31.402,10.467,10.0,9.9,3.4236,2.4997,29.4217,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1352,12,discharge,0,-2.73,0.91,10.0,9.9,3.3745,3.2959,28.7912,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1352,12,discharge,1,-10.924,3.641,10.0,9.9,3.3759,2.9135,42.3288,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.1351,12,discharge,2,-21.846,7.282,10.0,9.9,3.3787,2.4999,40.227,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,487,0.91932,2.7335,0.135,12,discharge,3,-22.659,7.553,10.0,9.9,3.3788,2.4998,38.7925,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat
CC,525,0.92367,2.74644,1.0,0,discharge,0,-2.745,0.915,10.0,9.7,4.1464,4.0933,19.3421,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9999,0,discharge,1,-10.986,3.662,10.0,9.9,4.1561,3.9371,19.9345,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9998,0,discharge,2,-21.972,7.324,10.0,9.9,4.1554,3.7711,17.4904,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9997,0,discharge,3,-31.583,10.528,10.0,9.91,4.155,3.6388,16.3442,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9542,1,discharge,0,-2.747,0.916,10.0,9.9,4.0969,4.0471,18.1262,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9541,1,discharge,1,-10.986,3.662,10.0,9.9,4.0964,3.9125,16.7395,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.954,1,discharge,2,-21.971,7.324,10.0,9.9,4.0966,3.7513,15.7162,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.954,1,discharge,3,-31.583,10.528,10.0,9.9,4.098,3.6186,15.1791,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9084,2,discharge,0,-2.745,0.915,10.0,9.9,4.0807,4.0352,16.5732,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9084,2,discharge,1,-10.986,3.662,10.0,9.9,4.081,3.9025,16.248,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9083,2,discharge,2,-21.972,7.324,10.0,9.9,4.081,3.7344,15.7746,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.9082,2,discharge,3,-31.582,10.527,10.0,9.9,4.0805,3.5961,15.3379,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.8169,3,discharge,0,-2.746,0.915,10.0,9.9,4.0231,3.9717,18.7209,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.8168,3,discharge,1,-10.986,3.662,10.0,9.9,4.0237,3.8265,17.9501,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.8167,3,discharge,2,-21.973,7.324,10.0,9.9,4.0243,3.6606,16.5521,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.8167,3,discharge,3,-31.582,10.527,10.0,9.9,4.025,3.5276,15.7495,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.7253,4,discharge,0,-2.748,0.916,10.0,9.9,3.9231,3.8741,17.8337,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.7252,4,discharge,1,-10.987,3.662,10.0,9.9,3.9233,3.7403,16.656,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.7252,4,discharge,2,-21.973,7.324,10.0,9.9,3.9237,3.5898,15.1959,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.7251,4,discharge,3,-31.581,10.527,10.0,9.9,3.924,3.4556,14.8317,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.6338,5,discharge,0,-2.748,0.916,10.0,9.9,3.8385,3.7901,17.6154,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.6337,5,discharge,1,-10.986,3.662,10.0,9.9,3.8382,3.6626,15.984,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.6336,5,discharge,2,-21.973,7.324,10.0,9.9,3.8375,3.5073,15.0275,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.6335,5,discharge,3,-31.582,10.527,10.0,9.9,3.8369,3.3751,14.6223,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.5422,6,discharge,0,-2.745,0.915,10.0,9.9,3.7406,3.6974,15.7354,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.5422,6,discharge,1,-10.986,3.662,10.0,9.9,3.7407,3.5726,15.3013,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.5421,6,discharge,2,-21.973,7.324,10.0,9.9,3.741,3.4156,14.8091,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.542,6,discharge,3,-31.583,10.528,10.0,9.9,3.7413,3.2828,14.5173,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.4507,7,discharge,0,-2.748,0.916,10.0,9.9,3.6587,3.6163,15.4305,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.4506,7,discharge,1,-10.986,3.662,10.0,9.9,3.6588,3.4913,15.2467,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.4505,7,discharge,2,-21.973,7.324,10.0,9.9,3.6592,3.3323,14.8773,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.4505,7,discharge,3,-31.583,10.528,10.0,9.91,3.6595,3.1966,14.6566,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.3591,8,discharge,0,-2.748,0.916,10.0,9.9,3.5972,3.5543,15.6131,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.3591,8,discharge,1,-10.988,3.663,10.0,9.9,3.5975,3.4275,15.4714,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.359,8,discharge,2,-21.972,7.324,10.0,9.9,3.5977,3.2638,15.1966,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.3589,8,discharge,3,-31.583,10.528,10.0,9.9,3.5979,3.1237,15.0144,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2676,9,discharge,0,-2.748,0.916,10.0,9.9,3.5135,3.4668,16.9936,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2675,9,discharge,1,-10.987,3.662,10.0,9.9,3.5147,3.3254,17.2295,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2674,9,discharge,2,-21.971,7.324,10.0,9.9,3.5175,3.1367,17.3319,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2673,9,discharge,3,-31.583,10.528,10.0,9.9,3.5186,2.9596,17.6994,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2218,10,discharge,0,-2.746,0.915,10.0,9.9,3.4599,3.4098,18.2447,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2217,10,discharge,1,-10.986,3.662,10.0,9.9,3.4606,3.2578,18.4599,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2216,10,discharge,2,-21.972,7.324,10.0,9.9,3.4623,3.0207,20.0983,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.2216,10,discharge,3,-31.582,10.527,10.0,9.9,3.4619,2.7659,22.0379,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.176,11,discharge,0,-2.748,0.916,10.0,9.9,3.4185,3.3624,20.4126,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.176,11,discharge,1,-10.986,3.662,10.0,9.9,3.4185,3.1631,23.2478,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.1759,11,discharge,2,-21.973,7.324,10.0,9.9,3.4214,2.7594,30.1279,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.1758,11,discharge,3,-31.583,10.528,10.0,9.9,3.4206,2.4998,29.1549,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.1302,12,discharge,0,-2.746,0.915,10.0,9.9,3.3687,3.2836,30.9883,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.1302,12,discharge,1,-10.989,3.663,10.0,9.9,3.3704,2.8394,48.321,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.1301,12,discharge,2,-21.846,7.282,10.0,9.9,3.3738,2.4999,40.0027,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,525,0.92367,2.74644,0.13,12,discharge,3,-19.939,6.646,10.0,9.9,3.3733,2.4999,43.8036,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat
CC,562,0.91962,2.73441,1.0,0,discharge,0,-2.735,0.912,10.0,9.7,4.1443,4.0906,19.6329,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9999,0,discharge,1,-10.936,3.645,10.0,9.9,4.154,3.934,20.117,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9998,0,discharge,2,-21.876,7.292,10.0,9.9,4.1532,3.7673,17.6403,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9997,0,discharge,3,-31.444,10.481,10.0,9.9,4.1528,3.6349,16.4706,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9544,1,discharge,0,-2.735,0.912,10.0,9.9,4.0964,4.0456,18.5727,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9543,1,discharge,1,-10.936,3.645,10.0,9.9,4.0958,3.9092,17.0629,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9543,1,discharge,2,-21.875,7.292,10.0,9.9,4.0968,3.7456,16.0549,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9542,1,discharge,3,-31.443,10.481,10.0,9.9,4.0975,3.6109,15.4756,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9088,2,discharge,0,-2.733,0.911,10.0,9.9,4.0804,4.0331,17.3051,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9088,2,discharge,1,-10.936,3.645,10.0,9.9,4.0807,3.8974,16.7612,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9087,2,discharge,2,-21.875,7.292,10.0,9.9,4.0807,3.7301,16.0274,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.9086,2,discharge,3,-31.444,10.481,10.0,9.9,4.0813,3.5919,15.5642,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.8177,3,discharge,0,-2.735,0.912,10.0,9.9,4.0216,3.9699,18.9017,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.8176,3,discharge,1,-10.936,3.645,10.0,9.9,4.0213,3.8233,18.1053,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.8175,3,discharge,2,-21.876,7.292,10.0,9.9,4.023,3.6564,16.7581,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.8175,3,discharge,3,-31.443,10.481,10.0,9.9,4.0235,3.5231,15.9145,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.7266,4,discharge,0,-2.733,0.911,10.0,9.9,3.9224,3.8722,18.3654,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.7265,4,discharge,1,-10.937,3.646,10.0,9.9,3.9226,3.7354,17.1162,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.7264,4,discharge,2,-21.876,7.292,10.0,9.9,3.923,3.5814,15.6153,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.7263,4,discharge,3,-31.445,10.482,10.0,9.9,3.9232,3.4517,14.9944,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.6354,5,discharge,0,-2.735,0.912,10.0,9.9,3.8373,3.7891,17.6208,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.6353,5,discharge,1,-10.938,3.646,10.0,9.9,3.8369,3.6609,16.0907,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.6352,5,discharge,2,-21.875,7.292,10.0,9.9,3.8363,3.5047,15.1589,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.6352,5,discharge,3,-31.445,10.482,10.0,9.9,3.8358,3.3721,14.7464,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.5443,6,discharge,0,-2.733,0.911,10.0,9.9,3.7401,3.6962,16.0606,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.5442,6,discharge,1,-10.937,3.646,10.0,9.9,3.7403,3.5694,15.6259,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.5441,6,discharge,2,-21.874,7.291,10.0,9.9,3.7407,3.4095,15.1413,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.544,6,discharge,3,-31.444,10.481,10.0,9.9,3.7401,3.2742,14.8168,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.4531,7,discharge,0,-2.736,0.912,10.0,9.9,3.6588,3.6159,15.6821,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.453,7,discharge,1,-10.936,3.645,10.0,9.9,3.658,3.4903,15.3347,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.4529,7,discharge,2,-21.875,7.292,10.0,9.9,3.6591,3.3304,15.0263,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.4529,7,discharge,3,-31.443,10.481,10.0,9.9,3.6595,3.1944,14.7918,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.362,8,discharge,0,-2.734,0.911,10.0,9.9,3.5972,3.5536,15.9491,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.3619,8,discharge,1,-10.937,3.646,10.0,9.9,3.5972,3.4249,15.7539,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.3618,8,discharge,2,-21.874,7.291,10.0,9.9,3.5975,3.2582,15.5116,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.3617,8,discharge,3,-31.444,10.481,10.0,9.9,3.5971,3.1148,15.3384,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2708,9,discharge,0,-2.734,0.911,10.0,9.9,3.5143,3.4668,17.3744,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2708,9,discharge,1,-10.937,3.646,10.0,9.9,3.5147,3.327,17.1619,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2707,9,discharge,2,-21.875,7.292,10.0,9.9,3.5173,3.1349,17.4811,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2706,9,discharge,3,-31.445,10.482,10.0,9.9,3.5184,2.9527,17.9901,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2253,10,discharge,0,-2.736,0.912,10.0,9.9,3.4594,3.4093,18.3134,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2252,10,discharge,1,-10.937,3.646,10.0,9.9,3.4608,3.2545,18.8626,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.2251,10,discharge,2,-21.875,7.292,10.0,9.9,3.4625,3.0106,20.6583,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.225,10,discharge,3,-31.444,10.481,10.0,9.9,3.4622,2.7471,22.742,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1797,11,discharge,0,-2.734,0.911,10.0,9.9,3.4191,3.3604,21.4696,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1796,11,discharge,1,-10.937,3.646,10.0,9.9,3.4196,3.1478,24.8514,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1795,11,discharge,2,-21.875,7.292,10.0,9.9,3.4219,2.7183,32.1646,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1794,11,discharge,3,-31.443,10.481,10.0,9.9,3.421,2.4998,29.2975,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1341,12,discharge,0,-2.734,0.911,10.0,9.9,3.3687,3.2828,31.4203,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.134,12,discharge,1,-10.937,3.646,10.0,9.9,3.371,2.8322,49.264,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1339,12,discharge,2,-21.639,7.213,10.0,9.9,3.3745,2.4999,40.4178,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,562,0.91962,2.73441,0.1339,12,discharge,3,-19.707,6.569,10.0,9.9,3.374,2.4999,44.3548,08-21-21_09.44_CC_protocol_HPPC_IN21700_30T_cycle_#562.mat
CC,600,0.91629,2.72451,1.0,0,discharge,0,-2.725,0.908,10.0,9.7,4.1436,4.0879,20.4396,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9999,0,discharge,1,-10.9,3.633,10.0,9.9,4.1525,3.9291,20.4954,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9998,0,discharge,2,-21.796,7.265,10.0,9.9,4.1518,3.7611,17.9253,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9998,0,discharge,3,-31.333,10.444,10.0,9.9,4.1512,3.6276,16.7108,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9546,1,discharge,0,-2.725,0.908,10.0,9.9,4.0959,4.0443,18.9337,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9545,1,discharge,1,-10.9,3.633,10.0,9.9,4.0962,3.9051,17.5321,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9544,1,discharge,2,-21.798,7.266,10.0,9.9,4.0965,3.7396,16.3731,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9543,1,discharge,3,-31.333,10.444,10.0,9.9,4.0972,3.6037,15.7502,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9092,2,discharge,0,-2.725,0.908,10.0,9.9,4.0802,4.0322,17.6134,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9091,2,discharge,1,-10.9,3.633,10.0,9.9,4.0805,3.8935,17.156,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.909,2,discharge,2,-21.797,7.266,10.0,9.9,4.0806,3.7238,16.3692,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.9089,2,discharge,3,-31.334,10.445,10.0,9.9,4.0811,3.5844,15.8518,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.8183,3,discharge,0,-2.727,0.909,10.0,9.9,4.02,3.9675,19.2512,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.8183,3,discharge,1,-10.9,3.633,10.0,9.9,4.0207,3.8191,18.4954,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.8182,3,discharge,2,-21.797,7.266,10.0,9.9,4.0214,3.6508,17.0023,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.8181,3,discharge,3,-31.333,10.444,10.0,9.9,4.0222,3.5162,16.1491,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
CC,600,0.91629,2.72451,0.7275,4,discharge,0,-2.725,0.908,10.0,9.9,3.9208,3.8712,18.1992,08-27-21_17.36_CC_protocol_HPPC_IN21700_30T_cycle_#600.mat
