cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
TRIM,0.8858,0.974,10.0,1634,0,624,1.1359790563583374,1.0431711673736572,0.0,0.0,6.536
SOLVE,0.8858,0.974,10.0,11616,18,624,1.1359790563583374,1.0431711673736572,0.0,-76.42073059082031,46.464
FULL,0.8858,0.974,10.0,13230,18,624,1.1359790563583374,1.0431711673736572,0.0,-76.42073059082031,52.92
FEAT,0.8858,0.974,10.0,3326,0,624,1.1359790563583374,1.0431711673736572,0.0,0.0,13.304
FEAT_A8,0.8858,0.974,10.0,1514,0,624,1.1359790563583374,1.0431711673736572,0.0,0.0,6.056
EKF,0.8858,0.974,10.0,1809,0,624,1.1359790563583374,1.0431711673736572,0.0,0.3131183981895447,7.236
EKF_P,0.8858,0.974,10.0,1268,0,624,1.1359790563583374,1.0431711673736572,0.0,0.314044326543808,5.072
REFF,0.8397,0.8595,10.0,796,0,624,1.0424747467041016,1.0111654996871948,0.022574318572878838,0.0,3.184
TRIM,0.8397,0.8595,10.0,1612,0,624,1.0424747467041016,1.0111654996871948,0.0,0.0,6.448
SOLVE,0.8397,0.8595,10.0,11314,17,624,1.0424747467041016,1.0111654996871948,0.0,-66.29287719726562,45.256
FULL,0.8397,0.8595,10.0,12893,17,624,1.0424747467041016,1.0111654996871948,0.0,-66.29287719726562,51.572
FEAT,0.8397,0.8595,10.0,3330,0,624,1.0424747467041016,1.0111654996871948,0.0,0.0,13.32
FEAT_A8,0.8397,0.8595,10.0,1511,0,624,1.0424747467041016,1.0111654996871948,0.0,0.0,6.044
EKF,0.8397,0.8595,10.0,1791,0,624,1.0424747467041016,1.0111654996871948,0.0,0.32268670201301575,7.164
EKF_P,0.8397,0.8595,10.0,1237,0,624,1.0424747467041016,1.0111654996871948,0.0,0.32361263036727905,4.948
REFF,0.6911,0.8176,10.0,808,0,624,0.8994900584220886,0.9651556611061096,0.021031629294157028,0.0,3.232
TRIM,0.6911,0.8176,10.0,1645,0,624,0.8994900584220886,0.9651556611061096,0.0,0.0,6.58
SOLVE,0.6911,0.8176,10.0,11406,17,624,0.8994900584220886,0.9651556611061096,0.0,-64.25798034667969,45.624
FULL,0.6911,0.8176,10.0,13036,17,624,0.8994900584220886,0.9651556611061096,0.0,-64.25798034667969,52.144
FEAT,0.6911,0.8176,10.0,3345,0,624,0.8994900584220886,0.9651556611061096,0.0,0.0,13.38
FEAT_A8,0.6911,0.8176,10.0,1545,0,624,0.8994900584220886,0.9651556611061096,0.0,0.0,6.18
EKF,0.6911,0.8176,10.0,1810,0,624,0.8994900584220886,0.9651556611061096,0.0,0.3249817490577698,7.24
EKF_P,0.6911,0.8176,10.0,1248,0,624,0.8994900584220886,0.9651556611061096,0.0,0.3259076774120331,4.992
REFF,0.2657,0.84,10.0,796,0,624,1.2019870281219482,1.056379795074463,0.0339939258992672,0.0,3.184
TRIM,0.2657,0.84,10.0,1646,0,624,1.2019870281219482,1.056379795074463,0.0,0.0,6.584
SOLVE,0.2657,0.84,10.0,16474,24,624,1.2019870281219482,1.056379795074463,0.0,-26.658489227294922,65.896
FULL,0.2657,0.84,10.0,18113,24,624,1.2019870281219482,1.056379795074463,0.0,-26.658489227294922,72.452
FEAT,0.2657,0.84,10.0,3321,0,624,1.2019870281219482,1.056379795074463,0.0,0.0,13.284
FEAT_A8,0.2657,0.84,10.0,1517,0,624,1.2019870281219482,1.056379795074463,0.0,0.0,6.068
EKF,0.2657,0.84,10.0,1806,0,624,1.2019870281219482,1.056379795074463,0.0,0.28880634903907776,7.224
EKF_P,0.2657,0.84,10.0,1254,0,624,1.2019870281219482,1.056379795074463,0.0,0.28973227739334106,5.016
REFF,0.5333,0.8486,2.0,792,0,624,0.877625048160553,0.9519069790840149,0.01355490181595087,0.0,3.168
TRIM,0.5333,0.8486,2.0,1640,0,624,0.877625048160553,0.9519069790840149,0.0,0.0,6.56
SOLVE,0.5333,0.8486,2.0,12712,18,624,0.877625048160553,0.9519069790840149,0.0,-81.33777618408203,50.848
FULL,0.5333,0.8486,2.0,14309,18,624,0.877625048160553,0.9519069790840149,0.0,-81.33777618408203,57.236
FEAT,0.5333,0.8486,2.0,3361,0,624,0.877625048160553,0.9519069790840149,0.0,0.0,13.444
FEAT_A8,0.5333,0.8486,2.0,1543,0,624,0.877625048160553,0.9519069790840149,0.0,0.0,6.172
EKF,0.5333,0.8486,2.0,1824,0,624,0.877625048160553,0.9519069790840149,0.0,0.27495479583740234,7.296
EKF_P,0.5333,0.8486,2.0,1254,0,624,0.877625048160553,0.9519069790840149,0.0,0.27588072419166565,5.016
REFF,0.2859,0.9648,10.0,802,0,624,1.082231044769287,1.0219227075576782,0.015026653185486794,0.0,3.208
TRIM,0.2859,0.9648,10.0,1612,0,624,1.082231044769287,1.0219227075576782,0.0,0.0,6.448
SOLVE,0.2859,0.9648,10.0,11616,18,624,1.082231044769287,1.0219227075576782,0.0,-79.94577026367188,46.464
FULL,0.2859,0.9648,10.0,13221,18,624,1.082231044769287,1.0219227075576782,0.0,-79.94577026367188,52.884
FEAT,0.2859,0.9648,10.0,3312,0,624,1.082231044769287,1.0219227075576782,0.0,0.0,13.248
FEAT_A8,0.2859,0.9648,10.0,1505,0,624,1.082231044769287,1.0219227075576782,0.0,0.0,6.02
EKF,0.2859,0.9648,10.0,1803,0,624,1.082231044769287,1.0219227075576782,0.0,0.27541837096214294,7.212
EKF_P,0.2859,0.9648,10.0,1239,0,624,1.082231044769287,1.0219227075576782,0.0,0.27634429931640625,4.956
REFF,0.7766,0.9563,2.0,736,0,624,0.8927487134933472,0.9655722975730896,0.010783674195408821,0.0,2.944
TRIM,0.7766,0.9563,2.0,1640,0,624,0.8927487134933472,0.9655722975730896,0.0,0.0,6.56
SOLVE,0.7766,0.9563,2.0,10951,18,624,0.8927487134933472,0.9655722975730896,0.0,-112.27198028564453,43.804
FULL,0.7766,0.9563,2.0,12552,18,624,0.8927487134933472,0.9655722975730896,0.0,-112.27198028564453,50.208
