cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
FEAT,0.2892,0.917,10.0,3186,0,640,1.1394177675247192,1.0524203777313232,0.0,0.0,12.744
EKF,0.2892,0.917,10.0,1958,0,640,1.1394177675247192,1.0524203777313232,0.0,0.24802656471729279,7.832
EKF_P,0.2892,0.917,10.0,1304,0,640,1.1394177675247192,1.0524203777313232,0.0,0.2489524930715561,5.216
REFF,0.8041,0.8798,2.0,710,0,640,1.093416690826416,1.0283678770065308,0.017025401815772057,0.0,2.84
TRIM,0.8041,0.8798,2.0,1670,0,640,1.093416690826416,1.0283678770065308,0.0,0.0,6.68
SOLVE,0.8041,0.8798,2.0,11215,17,640,1.093416690826416,1.0283678770065308,0.0,-70.35587310791016,44.86
FULL,0.8041,0.8798,2.0,12808,17,640,1.093416690826416,1.0283678770065308,0.0,-70.35587310791016,51.232
FEAT,0.8041,0.8798,2.0,3196,0,640,1.093416690826416,1.0283678770065308,0.0,0.0,12.784
EKF,0.8041,0.8798,2.0,1977,0,640,1.093416690826416,1.0283678770065308,0.0,0.2483370006084442,7.908
EKF_P,0.8041,0.8798,2.0,1301,0,640,1.093416690826416,1.0283678770065308,0.0,0.24926292896270752,5.204
REFF,0.8292,0.7698,2.0,710,0,640,1.0241718292236328,1.0055307149887085,0.023171838372945786,0.0,2.84
TRIM,0.8292,0.7698,2.0,1615,0,640,1.0241718292236328,1.0055307149887085,0.0,0.0,6.46
SOLVE,0.8292,0.7698,2.0,11201,17,640,1.0241718292236328,1.0055307149887085,0.0,-60.21399688720703,44.804
FULL,0.8292,0.7698,2.0,12764,17,640,1.0241718292236328,1.0055307149887085,0.0,-60.21399688720703,51.056
FEAT,0.8292,0.7698,2.0,3192,0,640,1.0241718292236328,1.0055307149887085,0.0,0.0,12.768
EKF,0.8292,0.7698,2.0,1957,0,640,1.0241718292236328,1.0055307149887085,0.0,0.25001853704452515,7.828
EKF_P,0.8292,0.7698,2.0,1307,0,640,1.0241718292236328,1.0055307149887085,0.0,0.25094446539878845,5.228
REFF,0.3228,0.9052,2.0,721,0,640,1.177015781402588,1.0396369695663452,0.015047315508127213,0.0,2.884
TRIM,0.3228,0.9052,2.0,1670,0,640,1.177015781402588,1.0396369695663452,0.0,0.0,6.68
SOLVE,0.3228,0.9052,2.0,11187,17,640,1.177015781402588,1.0396369695663452,0.0,-67.78092956542969,44.748
FULL,0.3228,0.9052,2.0,12801,17,640,1.177015781402588,1.0396369695663452,0.0,-67.78092956542969,51.204
FEAT,0.3228,0.9052,2.0,3205,0,640,1.177015781402588,1.0396369695663452,0.0,0.0,12.82
EKF,0.3228,0.9052,2.0,1979,0,640,1.177015781402588,1.0396369695663452,0.0,0.24926351010799408,7.916
EKF_P,0.3228,0.9052,2.0,1304,0,640,1.177015781402588,1.0396369695663452,0.0,0.2501894235610962,5.216
REFF,0.4309,0.967,2.0,716,0,640,1.008737325668335,1.0043425559997559,0.01054332870990038,0.0,2.864
TRIM,0.4309,0.967,2.0,1615,0,640,1.008737325668335,1.0043425559997559,0.0,0.0,6.46
SOLVE,0.4309,0.967,2.0,11864,18,640,1.008737325668335,1.0043425559997559,0.0,-87.96428680419922,47.456
FULL,0.4309,0.967,2.0,13398,18,640,1.008737325668335,1.0043425559997559,0.0,-87.96428680419922,53.592
FEAT,0.4309,0.967,2.0,3239,0,640,1.008737325668335,1.0043425559997559,0.0,0.0,12.956
EKF,0.4309,0.967,2.0,1967,0,640,1.008737325668335,1.0043425559997559,0.0,0.24759702384471893,7.868
EKF_P,0.4309,0.967,2.0,1304,0,640,1.008737325668335,1.0043425559997559,0.0,0.24852295219898224,5.216
REFF,0.2168,0.7876,10.0,780,0,640,1.092296838760376,1.029155969619751,0.07131381332874298,0.0,3.12
TRIM,0.2168,0.7876,10.0,1675,0,640,1.092296838760376,1.029155969619751,0.0,0.0,6.7
SOLVE,0.2168,0.7876,10.0,14309,20,640,1.092296838760376,1.029155969619751,0.0,-41.113121032714844,57.236
FULL,0.2168,0.7876,10.0,15899,20,640,1.092296838760376,1.029155969619751,0.0,-41.113121032714844,63.596
FEAT,0.2168,0.7876,10.0,3200,0,640,1.092296838760376,1.029155969619751,0.0,0.0,12.8
EKF,0.2168,0.7876,10.0,1977,0,640,1.092296838760376,1.029155969619751,0.0,0.2519225478172302,7.908
EKF_P,0.2168,0.7876,10.0,1308,0,640,1.092296838760376,1.029155969619751,0.0,0.25284847617149353,5.232
REFF,0.7525,0.8781,10.0,774,0,640,1.0522650480270386,1.0169224739074707,0.020091364160180092,0.0,3.096
TRIM,0.7525,0.8781,10.0,1620,0,640,1.0522650480270386,1.0169224739074707,0.0,0.0,6.48
SOLVE,0.7525,0.8781,10.0,11998,17,640,1.0522650480270386,1.0169224739074707,0.0,-52.12248611450195,47.992
FULL,0.7525,0.8781,10.0,13571,17,640,1.0522650480270386,1.0169224739074707,0.0,-52.12248611450195,54.284
FEAT,0.7525,0.8781,10.0,3188,0,640,1.0522650480270386,1.0169224739074707,0.0,0.0,12.752
EKF,0.7525,0.8781,10.0,1958,0,640,1.0522650480270386,1.0169224739074707,0.0,0.2499474287033081,7.832
EKF_P,0.7525,0.8781,10.0,1301,0,640,1.0522650480270386,1.0169224739074707,0.0,0.2508733570575714,5.204
REFF,0.2085,0.914,10.0,774,0,640,0.9997490644454956,1.0080169439315796,0.02223973721265793,0.0,3.096
TRIM,0.2085,0.914,10.0,1623,0,640,0.9997490644454956,1.0080169439315796,0.0,0.0,6.492
SOLVE,0.2085,0.914,10.0,12025,17,640,0.9997490644454956,1.0080169439315796,0.0,-59.36021423339844,48.1
FULL,0.2085,0.914,10.0,13574,17,640,0.9997490644454956,1.0080169439315796,0.0,-59.36021423339844,54.296
FEAT,0.2085,0.914,10.0,3192,0,640,0.9997490644454956,1.0080169439315796,0.0,0.0,12.768
EKF,0.2085,0.914,10.0,1980,0,640,0.9997490644454956,1.0080169439315796,0.0,0.2519994378089905,7.92
EKF_P,0.2085,0.914,10.0,1304,0,640,0.9997490644454956,1.0080169439315796,0.0,0.2529253661632538,5.216
REFF,0.6522,0.8906,10.0,790,0,640,1.0343475341796875,1.0110727548599243,0.017651140689849854,0.0,3.16
TRIM,0.6522,0.8906,10.0,1634,0,640,1.0343475341796875,1.0110727548599243,0.0,0.0,6.536
SOLVE,0.6522,0.8906,10.0,12005,17,640,1.0343475341796875,1.0110727548599243,0.0,-51.14144515991211,48.02
FULL,0.6522,0.8906,10.0,13571,17,640,1.0343475341796875,1.0110727548599243,0.0,-51.14144515991211,54.284
FEAT,0.6522,0.8906,10.0,3249,0,640,1.0343475341796875,1.0110727548599243,0.0,0.0,12.996
EKF,0.6522,0.8906,10.0,1987,0,640,1.0343475341796875,1.0110727548599243,0.0,0.24862132966518402,7.948
EKF_P,0.6522,0.8906,10.0,1319,0,640,1.0343475341796875,1.0110727548599243,0.0,0.24954725801944733,5.276
REFF,0.6021,0.8407,2.0,704,0,640,0.9518328309059143,0.9853007197380066,0.01516654621809721,0.0,2.816
TRIM,0.6021,0.8407,2.0,1634,0,640,0.9518328309059143,0.9853007197380066,0.0,0.0,6.536
SOLVE,0.6021,0.8407,2.0,11831,18,640,0.9518328309059143,0.9853007197380066,0.0,-96.8271255493164,47.324
FULL,0.6021,0.8407,2.0,13411,18,640,0.9518328309059143,0.9853007197380066,0.0,-96.8271255493164,53.644
FEAT,0.6021,0.8407,2.0,3205,0,640,0.9518328309059143,0.9853007197380066,0.0,0.0,12.82
EKF,0.6021,0.8407,2.0,1981,0,640,0.9518328309059143,0.9853007197380066,0.0,0.25309625267982483,7.924
EKF_P,0.6021,0.8407,2.0,1301,0,640,0.9518328309059143,0.9853007197380066,0.0,0.25402218103408813,5.204
REFF,0.8466,0.785,10.0,768,0,640,0.9888929128646851,0.9993595480918884,0.028370508924126625,0.0,3.072
TRIM,0.8466,0.785,10.0,1626,0,640,0.9888929128646851,0.9993595480918884,0.0,0.0,6.504
SOLVE,0.8466,0.785,10.0,12056,17,640,0.9888929128646851,0.9993595480918884,0.0,-47.33624267578125,48.224
FULL,0.8466,0.785,10.0,13637,17,640,0.9888929128646851,0.9993595480918884,0.0,-47.33624267578125,54.548
FEAT,0.8466,0.785,10.0,3178,0,640,0.9888929128646851,0.9993595480918884,0.0,0.0,12.712
EKF,0.8466,0.785,10.0,1958,0,640,0.9888929128646851,0.9993595480918884,0.0,0.25226864218711853,7.832
EKF_P,0.8466,0.785,10.0,1308,0,640,0.9888929128646851,0.9993595480918884,0.0,0.25319457054138184,5.232
REFF,0.2956,0.8219,10.0,781,0,640,0.986342191696167,0.9955366849899292,0.031044332310557365,0.0,3.124
TRIM,0.2956,0.8219,10.0,1626,0,640,0.986342191696167,0.9955366849899292,0.0,0.0,6.504
SOLVE,0.2956,0.8219,10.0,12063,17,640,0.986342191696167,0.9955366849899292,0.0,-42.08134841918945,48.252
FULL,0.2956,0.8219,10.0,13625,17,640,0.986342191696167,0.9955366849899292,0.0,-42.08134841918945,54.5
FEAT,0.2956,0.8219,10.0,3200,0,640,0.986342191696167,0.9955366849899292,0.0,0.0,12.8
EKF,0.2956,0.8219,10.0,1956,0,640,0.986342191696167,0.9955366849899292,0.0,0.25408047437667847,7.824
EKF_P,0.2956,0.8219,10.0,1308,0,640,0.986342191696167,0.9955366849899292,0.0,0.2550064027309418,5.232
REFF,0.8308,0.8286,10.0,768,0,640,1.0184515714645386,1.006523847579956,0.025125181302428246,0.0,3.072
TRIM,0.8308,0.8286,10.0,1620,0,640,1.0184515714645386,1.006523847579956,0.0,0.0,6.48
SOLVE,0.8308,0.8286,10.0,12068,17,640,1.0184515714645386,1.006523847579956,0.0,-43.68130874633789,48.272
FULL,0.8308,0.8286,10.0,13631,17,640,1.0184515714645386,1.006523847579956,0.0,-43.68130874633789,54.524
FEAT,0.8308,0.8286,10.0,3199,0,640,1.0184515714645386,1.006523847579956,0.0,0.0,12.796
EKF,0.8308,0.8286,10.0,1958,0,640,1.0184515714645386,1.006523847579956,0.0,0.25118574500083923,7.832
EKF_P,0.8308,0.8286,10.0,1308,0,640,1.0184515714645386,1.006523847579956,0.0,0.25211167335510254,5.232
REFF,0.6095,0.8596,10.0,774,0,640,0.9969807863235474,1.0014710426330566,0.019748307764530182,0.0,3.096
TRIM,0.6095,0.8596,10.0,1636,0,640,0.9969807863235474,1.0014710426330566,0.0,0.0,6.544
SOLVE,0.6095,0.8596,10.0,11998,17,640,0.9969807863235474,1.0014710426330566,0.0,-51.08962631225586,47.992
FULL,0.6095,0.8596,10.0,13581,17,640,0.9969807863235474,1.0014710426330566,0.0,-51.08962631225586,54.324
FEAT,0.6095,0.8596,10.0,3205,0,640,0.9969807863235474,1.0014710426330566,0.0,0.0,12.82
EKF,0.6095,0.8596,10.0,1981,0,640,0.9969807863235474,1.0014710426330566,0.0,0.24896639585494995,7.924
EKF_P,0.6095,0.8596,10.0,1301,0,640,0.9969807863235474,1.0014710426330566,0.0,0.24989232420921326,5.204
REFF,0.2509,0.7541,2.0,704,0,640,1.0522650480270386,1.0169224739074707,0.04039311781525612,0.0,2.816
TRIM,0.2509,0.7541,2.0,1615,0,640,1.0522650480270386,1.0169224739074707,0.0,0.0,6.46
SOLVE,0.2509,0.7541,2.0,11889,18,640,1.0522650480270386,1.0169224739074707,0.0,-54.12129592895508,47.556
FULL,0.2509,0.7541,2.0,13446,18,640,1.0522650480270386,1.0169224739074707,0.0,-54.12129592895508,53.784
FEAT,0.2509,0.7541,2.0,3193,0,640,1.0522650480270386,1.0169224739074707,0.0,0.0,12.772
EKF,0.2509,0.7541,2.0,1951,0,640,1.0522650480270386,1.0169224739074707,0.0,0.24851705133914948,7.804
EKF_P,0.2509,0.7541,2.0,1308,0,640,1.0522650480270386,1.0169224739074707,0.0,0.24944297969341278,5.232
REFF,0.8829,0.7747,2.0,710,0,640,1.2019870281219482,1.056379795074463,0.031213512644171715,0.0,2.84
TRIM,0.8829,0.7747,2.0,1670,0,640,1.2019870281219482,1.056379795074463,0.0,0.0,6.68
SOLVE,0.8829,0.7747,2.0,11241,17,640,1.2019870281219482,1.056379795074463,0.0,-41.92338180541992,44.964
FULL,0.8829,0.7747,2.0,12861,17,640,1.2019870281219482,1.056379795074463,0.0,-41.92338180541992,51.444
FEAT,0.8829,0.7747,2.0,3182,0,640,1.2019870281219482,1.056379795074463,0.0,0.0,12.728
EKF,0.8829,0.7747,2.0,1957,0,640,1.2019870281219482,1.056379795074463,0.0,0.24502094089984894,7.828
EKF_P,0.8829,0.7747,2.0,1327,0,640,1.2019870281219482,1.056379795074463,0.0,0.24594686925411224,5.308
REFF,0.4763,0.8034,2.0,716,0,640,1.0755184888839722,1.021826982498169,0.020697200670838356,0.0,2.864
TRIM,0.4763,0.8034,2.0,1622,0,640,1.0755184888839722,1.021826982498169,0.0,0.0,6.488
SOLVE,0.4763,0.8034,2.0,11187,17,640,1.0755184888839722,1.021826982498169,0.0,-66.76146697998047,44.748
FULL,0.4763,0.8034,2.0,12750,17,640,1.0755184888839722,1.021826982498169,0.0,-66.76146697998047,51.0
FEAT,0.4763,0.8034,2.0,3236,0,640,1.0755184888839722,1.021826982498169,0.0,0.0,12.944
EKF,0.4763,0.8034,2.0,1977,0,640,1.0755184888839722,1.021826982498169,0.0,0.24717219173908234,7.908
EKF_P,0.4763,0.8034,2.0,1307,0,640,1.0755184888839722,1.021826982498169,0.0,0.24809812009334564,5.228
REFF,0.708,0.769,10.0,780,0,640,1.0619277954101562,1.0195000171661377,0.03110663965344429,0.0,3.12
TRIM,0.708,0.769,10.0,1620,0,640,1.0619277954101562,1.0195000171661377,0.0,0.0,6.48
SOLVE,0.708,0.769,10.0,11350,16,640,1.0619277954101562,1.0195000171661377,0.0,-36.70315170288086,45.4
FULL,0.708,0.769,10.0,12924,16,640,1.0619277954101562,1.0195000171661377,0.0,-36.70315170288086,51.696
FEAT,0.708,0.769,10.0,3190,0,640,1.0619277954101562,1.0195000171661377,0.0,0.0,12.76
EKF,0.708,0.769,10.0,1962,0,640,1.0619277954101562,1.0195000171661377,0.0,0.24118629097938538,7.848
EKF_P,0.708,0.769,10.0,1327,0,640,1.0619277954101562,1.0195000171661377,0.0,0.24211221933364868,5.308
REFF,0.5639,0.8481,2.0,704,0,640,1.0113630294799805,1.010465383529663,0.015597139485180378,0.0,2.816
TRIM,0.5639,0.8481,2.0,1622,0,640,1.0113630294799805,1.010465383529663,0.0,0.0,6.488
SOLVE,0.5639,0.8481,2.0,11201,17,640,1.0113630294799805,1.010465383529663,0.0,-55.204586029052734,44.804
FULL,0.5639,0.8481,2.0,12757,17,640,1.0113630294799805,1.010465383529663,0.0,-55.204586029052734,51.028
FEAT,0.5639,0.8481,2.0,3191,0,640,1.0113630294799805,1.010465383529663,0.0,0.0,12.764
EKF,0.5639,0.8481,2.0,1980,0,640,1.0113630294799805,1.010465383529663,0.0,0.237741157412529,7.92
EKF_P,0.5639,0.8481,2.0,1320,0,640,1.0113630294799805,1.010465383529663,0.0,0.2386670857667923,5.28
REFF,0.8615,0.7874,2.0,704,0,640,0.9866227507591248,0.9972527623176575,0.022753765806555748,0.0,2.816
TRIM,0.8615,0.7874,2.0,1621,0,640,0.9866227507591248,0.9972527623176575,0.0,0.0,6.484
SOLVE,0.8615,0.7874,2.0,11189,17,640,0.9866227507591248,0.9972527623176575,0.0,-67.06634521484375,44.756
FULL,0.8615,0.7874,2.0,12770,17,640,0.9866227507591248,0.9972527623176575,0.0,-67.06634521484375,51.08
FEAT,0.8615,0.7874,2.0,3156,0,640,0.9866227507591248,0.9972527623176575,0.0,0.0,12.624
EKF,0.8615,0.7874,2.0,1957,0,640,0.9866227507591248,0.9972527623176575,0.0,0.24178126454353333,7.828
EKF_P,0.8615,0.7874,2.0,1328,0,640,0.9866227507591248,0.9972527623176575,0.0,0.24270719289779663,5.312
REFF,0.7755,0.84,10.0,784,0,640,1.0095025300979614,1.002563238143921,0.022689057514071465,0.0,3.136
TRIM,0.7755,0.84,10.0,1620,0,640,1.0095025300979614,1.002563238143921,0.0,0.0,6.48
SOLVE,0.7755,0.84,10.0,11992,17,640,1.0095025300979614,1.002563238143921,0.0,-53.19085693359375,47.968
FULL,0.7755,0.84,10.0,13571,17,640,1.0095025300979614,1.002563238143921,0.0,-53.19085693359375,54.284
FEAT,0.7755,0.84,10.0,3161,0,640,1.0095025300979614,1.002563238143921,0.0,0.0,12.644
EKF,0.7755,0.84,10.0,1970,0,640,1.0095025300979614,1.002563238143921,0.0,0.24172016978263855,7.88
EKF_P,0.7755,0.84,10.0,1328,0,640,1.0095025300979614,1.002563238143921,0.0,0.24264609813690186,5.312
REFF,0.6765,0.9425,10.0,768,0,640,0.9307644367218018,0.9738540053367615,0.014570317231118679,0.0,3.072
TRIM,0.6765,0.9425,10.0,1633,0,640,0.9307644367218018,0.9738540053367615,0.0,0.0,6.532
SOLVE,0.6765,0.9425,10.0,12693,18,640,0.9307644367218018,0.9738540053367615,0.0,-95.71410369873047,50.772
FULL,0.6765,0.9425,10.0,14272,18,640,0.9307644367218018,0.9738540053367615,0.0,-95.71410369873047,57.088
FEAT,0.6765,0.9425,10.0,3186,0,640,0.9307644367218018,0.9738540053367615,0.0,0.0,12.744
EKF,0.6765,0.9425,10.0,1969,0,640,0.9307644367218018,0.9738540053367615,0.0,0.24398434162139893,7.876
EKF_P,0.6765,0.9425,10.0,1311,0,640,0.9307644367218018,0.9738540053367615,0.0,0.24491026997566223,5.244
REFF,0.6839,0.96,2.0,704,0,640,0.9681627154350281,0.9914512038230896,0.011247885413467884,0.0,2.816
TRIM,0.6839,0.96,2.0,1621,0,640,0.9681627154350281,0.9914512038230896,0.0,0.0,6.484
SOLVE,0.6839,0.96,2.0,11843,18,640,0.9681627154350281,0.9914512038230896,0.0,-123.02214050292969,47.372
FULL,0.6839,0.96,2.0,13404,18,640,0.9681627154350281,0.9914512038230896,0.0,-123.02214050292969,53.616
FEAT,0.6839,0.96,2.0,3170,0,640,0.9681627154350281,0.9914512038230896,0.0,0.0,12.68
EKF,0.6839,0.96,2.0,1966,0,640,0.9681627154350281,0.9914512038230896,0.0,0.24666854739189148,7.864
EKF_P,0.6839,0.96,2.0,1304,0,640,0.9681627154350281,0.9914512038230896,0.0,0.24759447574615479,5.216
REFF,0.7238,0.7699,2.0,710,0,640,1.1033122539520264,1.0353678464889526,0.025573519989848137,0.0,2.84
TRIM,0.7238,0.7699,2.0,1670,0,640,1.1033122539520264,1.0353678464889526,0.0,0.0,6.68
SOLVE,0.7238,0.7699,2.0,11248,17,640,1.1033122539520264,1.0353678464889526,0.0,-47.52341079711914,44.992
FULL,0.7238,0.7699,2.0,12849,17,640,1.1033122539520264,1.0353678464889526,0.0,-47.52341079711914,51.396
FEAT,0.7238,0.7699,2.0,3174,0,640,1.1033122539520264,1.0353678464889526,0.0,0.0,12.696
EKF,0.7238,0.7699,2.0,1962,0,640,1.1033122539520264,1.0353678464889526,0.0,0.24209262430667877,7.848
EKF_P,0.7238,0.7699,2.0,1327,0,640,1.1033122539520264,1.0353678464889526,0.0,0.24301855266094208,5.308
REFF,0.4777,0.7965,10.0,780,0,640,1.042175531387329,1.0109010934829712,0.027065321803092957,0.0,3.12
TRIM,0.4777,0.7965,10.0,1634,0,640,1.042175531387329,1.0109010934829712,0.0,0.0,6.536
SOLVE,0.4777,0.7965,10.0,12003,17,640,1.042175531387329,1.0109010934829712,0.0,-56.02113723754883,48.012
FULL,0.4777,0.7965,10.0,13571,17,640,1.042175531387329,1.0109010934829712,0.0,-56.02113723754883,54.284
FEAT,0.4777,0.7965,10.0,3199,0,640,1.042175531387329,1.0109010934829712,0.0,0.0,12.796
EKF,0.4777,0.7965,10.0,1980,0,640,1.042175531387329,1.0109010934829712,0.0,0.24705711007118225,7.92
EKF_P,0.4777,0.7965,10.0,1308,0,640,1.042175531387329,1.0109010934829712,0.0,0.24798303842544556,5.232
REFF,0.2034,0.8243,2.0,704,0,640,1.0094380378723145,1.0027728080749512,0.030397584661841393,0.0,2.816
TRIM,0.2034,0.8243,2.0,1615,0,640,1.0094380378723145,1.0027728080749512,0.0,0.0,6.46
SOLVE,0.2034,0.8243,2.0,11854,18,640,1.0094380378723145,1.0027728080749512,0.0,-84.71139526367188,47.416
FULL,0.2034,0.8243,2.0,13398,18,640,1.0094380378723145,1.0027728080749512,0.0,-84.71139526367188,53.592
FEAT,0.2034,0.8243,2.0,3186,0,640,1.0094380378723145,1.0027728080749512,0.0,0.0,12.744
EKF,0.2034,0.8243,2.0,1976,0,640,1.0094380378723145,1.0027728080749512,0.0,0.2512630820274353,7.904
EKF_P,0.2034,0.8243,2.0,1308,0,640,1.0094380378723145,1.0027728080749512,0.0,0.2521890103816986,5.232
REFF,0.3853,0.9411,10.0,799,0,640,1.0212255716323853,1.0077823400497437,0.014519915916025639,0.0,3.196
TRIM,0.3853,0.9411,10.0,1620,0,640,1.0212255716323853,1.0077823400497437,0.0,0.0,6.48
SOLVE,0.3853,0.9411,10.0,12017,17,640,1.0212255716323853,1.0077823400497437,0.0,-63.78773880004883,48.068
FULL,0.3853,0.9411,10.0,13571,17,640,1.0212255716323853,1.0077823400497437,0.0,-63.78773880004883,54.284
FEAT,0.3853,0.9411,10.0,3190,0,640,1.0212255716323853,1.0077823400497437,0.0,0.0,12.76
EKF,0.3853,0.9411,10.0,1970,0,640,1.0212255716323853,1.0077823400497437,0.0,0.24939915537834167,7.88
EKF_P,0.3853,0.9411,10.0,1304,0,640,1.0212255716323853,1.0077823400497437,0.0,0.250325083732605,5.216
REFF,0.8709,0.9148,10.0,768,0,640,0.961346447467804,0.9899100065231323,0.01737016998231411,0.0,3.072
TRIM,0.8709,0.9148,10.0,1626,0,640,0.961346447467804,0.9899100065231323,0.0,0.0,6.504
SOLVE,0.8709,0.9148,10.0,12732,18,640,0.961346447467804,0.9899100065231323,0.0,-90.16312408447266,50.928
FULL,0.8709,0.9148,10.0,14286,18,640,0.961346447467804,0.9899100065231323,0.0,-90.16312408447266,57.144
FEAT,0.8709,0.9148,10.0,3198,0,640,0.961346447467804,0.9899100065231323,0.0,0.0,12.792
EKF,0.8709,0.9148,10.0,1960,0,640,0.961346447467804,0.9899100065231323,0.0,0.2533445954322815,7.84
EKF_P,0.8709,0.9148,10.0,1304,0,640,0.961346447467804,0.9899100065231323,0.0,0.2542705237865448,5.216
REFF,0.6022,0.9762,2.0,704,0,640,1.0323230028152466,1.0119398832321167,0.011623638682067394,0.0,2.816
TRIM,0.6022,0.9762,2.0,1629,0,640,1.0323230028152466,1.0119398832321167,0.0,0.0,6.516
SOLVE,0.6022,0.9762,2.0,11831,18,640,1.0323230028152466,1.0119398832321167,0.0,-121.23796844482422,47.324
FULL,0.6022,0.9762,2.0,13398,18,640,1.0323230028152466,1.0119398832321167,0.0,-121.23796844482422,53.592
FEAT,0.6022,0.9762,2.0,3188,0,640,1.0323230028152466,1.0119398832321167,0.0,0.0,12.752
EKF,0.6022,0.9762,2.0,1972,0,640,1.0323230028152466,1.0119398832321167,0.0,0.2559736371040344,7.888
EKF_P,0.6022,0.9762,2.0,1304,0,640,1.0323230028152466,1.0119398832321167,0.0,0.25689956545829773,5.216
REFF,0.8219,0.8952,10.0,790,0,640,1.0253781080245972,1.0065373182296753,0.020571887493133545,0.0,3.16
TRIM,0.8219,0.8952,10.0,1620,0,640,1.0253781080245972,1.0065373182296753,0.0,0.0,6.48
SOLVE,0.8219,0.8952,10.0,12034,17,640,1.0253781080245972,1.0065373182296753,0.0,-57.18382263183594,48.136
FULL,0.8219,0.8952,10.0,13589,17,640,1.0253781080245972,1.0065373182296753,0.0,-57.18382263183594,54.356
FEAT,0.8219,0.8952,10.0,3219,0,640,1.0253781080245972,1.0065373182296753,0.0,0.0,12.876
EKF,0.8219,0.8952,10.0,1976,0,640,1.0253781080245972,1.0065373182296753,0.0,0.25501343607902527,7.904
EKF_P,0.8219,0.8952,10.0,1319,0,640,1.0253781080245972,1.0065373182296753,0.0,0.2559393644332886,5.276
REFF,0.5698,0.8021,2.0,710,0,640,1.0857042074203491,1.0214143991470337,0.02011382207274437,0.0,2.84
TRIM,0.5698,0.8021,2.0,1683,0,640,1.0857042074203491,1.0214143991470337,0.0,0.0,6.732
SOLVE,0.5698,0.8021,2.0,11197,17,640,1.0857042074203491,1.0214143991470337,0.0,-69.06773376464844,44.788
FULL,0.5698,0.8021,2.0,12815,17,640,1.0857042074203491,1.0214143991470337,0.0,-69.06773376464844,51.26
FEAT,0.5698,0.8021,2.0,3179,0,640,1.0857042074203491,1.0214143991470337,0.0,0.0,12.716
EKF,0.5698,0.8021,2.0,1973,0,640,1.0857042074203491,1.0214143991470337,0.0,0.25754067301750183,7.892
EKF_P,0.5698,0.8021,2.0,1307,0,640,1.0857042074203491,1.0214143991470337,0.0,0.25846660137176514,5.228
REFF,0.604,0.8733,2.0,710,0,640,1.036721110343933,1.012669324874878,0.015237628482282162,0.0,2.84
TRIM,0.604,0.8733,2.0,1628,0,640,1.036721110343933,1.012669324874878,0.0,0.0,6.512
SOLVE,0.604,0.8733,2.0,11830,18,640,1.036721110343933,1.012669324874878,0.0,-82.89822387695312,47.32
FULL,0.604,0.8733,2.0,13405,18,640,1.036721110343933,1.012669324874878,0.0,-82.89822387695312,53.62
FEAT,0.604,0.8733,2.0,3187,0,640,1.036721110343933,1.012669324874878,0.0,0.0,12.748
EKF,0.604,0.8733,2.0,1974,0,640,1.036721110343933,1.012669324874878,0.0,0.25904107093811035,7.896
EKF_P,0.604,0.8733,2.0,1301,0,640,1.036721110343933,1.012669324874878,0.0,0.25996699929237366,5.204
REFF,0.7323,0.7753,2.0,710,0,640,0.9166368842124939,0.9739813804626465,0.02080424316227436,0.0,2.84
TRIM,0.7323,0.7753,2.0,1676,0,640,0.9166368842124939,0.9739813804626465,0.0,0.0,6.704
SOLVE,0.7323,0.7753,2.0,11183,17,640,0.9166368842124939,0.9739813804626465,0.0,-64.59554290771484,44.732
FULL,0.7323,0.7753,2.0,12807,17,640,0.9166368842124939,0.9739813804626465,0.0,-64.59554290771484,51.228
FEAT,0.7323,0.7753,2.0,3167,0,640,0.9166368842124939,0.9739813804626465,0.0,0.0,12.668
EKF,0.7323,0.7753,2.0,1949,0,640,0.9166368842124939,0.9739813804626465,0.0,0.2580522298812866,7.796
EKF_P,0.7323,0.7753,2.0,1307,0,640,0.9166368842124939,0.9739813804626465,0.0,0.2589781582355499,5.228
REFF,0.6299,0.9096,2.0,710,0,640,1.3160839080810547,1.1027827262878418,0.016449976712465286,0.0,2.84
TRIM,0.6299,0.9096,2.0,1714,0,640,1.3160839080810547,1.1027827262878418,0.0,0.0,6.856
SOLVE,0.6299,0.9096,2.0,11201,17,640,1.3160839080810547,1.1027827262878418,0.0,-73.23677825927734,44.804
FULL,0.6299,0.9096,2.0,12869,17,640,1.3160839080810547,1.1027827262878418,0.0,-73.23677825927734,51.476
FEAT,0.6299,0.9096,2.0,3188,0,640,1.3160839080810547,1.1027827262878418,0.0,0.0,12.752
EKF,0.6299,0.9096,2.0,1977,0,640,1.3160839080810547,1.1027827262878418,0.0,0.25879132747650146,7.908
EKF_P,0.6299,0.9096,2.0,1304,0,640,1.3160839080810547,1.1027827262878418,0.0,0.25971725583076477,5.216
REFF,0.713,0.8696,10.0,787,0,640,1.0604301691055298,1.016277551651001,0.020405523478984833,0.0,3.148
TRIM,0.713,0.8696,10.0,1620,0,640,1.0604301691055298,1.016277551651001,0.0,0.0,6.48
SOLVE,0.713,0.8696,10.0,12019,17,640,1.0604301691055298,1.016277551651001,0.0,-57.632286071777344,48.076
FULL,0.713,0.8696,10.0,13571,17,640,1.0604301691055298,1.016277551651001,0.0,-57.632286071777344,54.284
