cell,cycle,SOH,CAP_Ah
BOOST_NEGPULSE,1507,0.7352328472548888,2.1882
BOOST_NEGPULSE,1526,0.7304952624151604,2.1741
BOOST_NEGPULSE,1527,0.7305288623076406,2.1742
BOOST_NEGPULSE,1543,0.7481352059673408,2.2266
BOOST_NEGPULSE,1544,0.7205832941334588,2.1446
BOOST_NEGPULSE,1563,0.7198440964988911,2.1424
BOOST_NEGPULSE,1564,0.7186681002620792,2.1389
BOOST_NEGPULSE,1581,0.7498152005913581,2.2316
BOOST_NEGPULSE,1582,0.7269000739197635,2.1634
BOOST_NEGPULSE,1601,0.7133593172501848,2.1231
BOOST_NEGPULSE,1602,0.7154089106914858,2.1292
BOOST_NEGPULSE,1618,0.7355016463947316,2.189
BOOST_NEGPULSE,1619,0.7078489348834084,2.1067
BOOST_NEGPULSE,1638,0.7013977555271823,2.0875
BOOST_NEGPULSE,1639,0.6994825616558027,2.0818
BOOST_NEGPULSE,1656,0.7305960620926013,2.1744
BOOST_NEGPULSE,1657,0.7030441502587192,2.0924
BOOST_NEGPULSE,1676,0.6950473758483973,2.0686
BOOST_NEGPULSE,1677,0.6929641825146159,2.0624
BOOST_NEGPULSE,1693,0.7107049257442377,2.1152
BOOST_NEGPULSE,1694,0.6852698071366171,2.0395
BOOST_NEGPULSE,1713,0.6784826288555876,2.0193
BOOST_NEGPULSE,1714,0.6814058195013776,2.028
BOOST_NEGPULSE,1731,0.709764128754788,2.1124
BOOST_NEGPULSE,1732,0.6821450171359451,2.0302
BOOST_NEGPULSE,1751,0.6700490558430213,1.9942
BOOST_NEGPULSE,1752,0.6693770579934144,1.9922
BOOST_NEGPULSE_1S,2,0.996705217859064,2.9646
BOOST_NEGPULSE_1S,3,1.0,2.9744
BOOST_NEGPULSE_1S,22,0.9958310919849381,2.962
BOOST_NEGPULSE_1S,23,0.9959655728886498,2.9624
BOOST_NEGPULSE_1S,39,0.9964698762775686,2.9639
BOOST_NEGPULSE_1S,40,0.990922538999462,2.9474
BOOST_NEGPULSE_1S,59,0.9891070467993545,2.942
BOOST_NEGPULSE_1S,60,0.9894768692845615,2.9431
BOOST_NEGPULSE_1S,77,0.9906199569661107,2.9465
BOOST_NEGPULSE_1S,78,0.9851062399139321,2.9301
BOOST_NEGPULSE_1S,97,0.9824838622915545,2.9223
BOOST_NEGPULSE_1S,98,0.9825847229693383,2.9226
BOOST_NEGPULSE_1S,114,0.9796597633136094,2.9139
BOOST_NEGPULSE_1S,115,0.9747512103281334,2.8993
BOOST_NEGPULSE_1S,134,0.9758942980096825,2.9027
BOOST_NEGPULSE_1S,135,0.976129639591178,2.9034
BOOST_NEGPULSE_1S,152,0.9655392684238838,2.8719
BOOST_NEGPULSE_1S,153,0.9670521785906401,2.8764
BOOST_NEGPULSE_1S,172,0.968699569661108,2.8813
BOOST_NEGPULSE_1S,173,0.9688340505648197,2.8817
BOOST_NEGPULSE_1S,189,0.9677918235610543,2.8786
BOOST_NEGPULSE_1S,190,0.9622108660570199,2.862
BOOST_NEGPULSE_1S,209,0.9624125874125874,2.8626
BOOST_NEGPULSE_1S,210,0.9628832705755782,2.864
BOOST_NEGPULSE_1S,227,0.9592522861753631,2.8532
BOOST_NEGPULSE_1S,228,0.9562600860677783,2.8443
BOOST_NEGPULSE_1S,247,0.9574031737493276,2.8477
BOOST_NEGPULSE_1S,248,0.9578066164604626,2.8489
BOOST_NEGPULSE_1S,264,0.9494351802044109,2.824
BOOST_NEGPULSE_1S,265,0.9449300699300699,2.8106
BOOST_NEGPULSE_1S,284,0.949838622915546,2.8252
BOOST_NEGPULSE_1S,285,0.9500067240451855,2.8257
BOOST_NEGPULSE_1S,302,0.9532006455083377,2.8352
BOOST_NEGPULSE_1S,303,0.9457705755782678,2.8131
BOOST_NEGPULSE_1S,322,0.9469809037116729,2.8167
BOOST_NEGPULSE_1S,323,0.9471153846153846,2.8171
BOOST_NEGPULSE_1S,339,0.9484265734265734,2.821
BOOST_NEGPULSE_1S,340,0.9412990855298546,2.7998
BOOST_NEGPULSE_1S,359,0.9419378698224851,2.8017
BOOST_NEGPULSE_1S,360,0.9446947283485744,2.8099
BOOST_NEGPULSE_1S,377,0.9450981710597095,2.8111
BOOST_NEGPULSE_1S,378,0.9368275954814417,2.7865
BOOST_NEGPULSE_1S,397,0.9378025820333512,2.7894
BOOST_NEGPULSE_1S,398,0.9382396449704142,2.7907
BOOST_NEGPULSE_1S,414,0.93830688542227,2.7909
BOOST_NEGPULSE_1S,415,0.9310449166218396,2.7693
BOOST_NEGPULSE_1S,434,0.9326586874663797,2.7741
BOOST_NEGPULSE_1S,435,0.9325914470145238,2.7739
BOOST_NEGPULSE_1S,452,0.923043302850995,2.7455
BOOST_NEGPULSE_1S,453,0.9246234534696073,2.7502
BOOST_NEGPULSE_1S,472,0.9291621839698763,2.7637
BOOST_NEGPULSE_1S,473,0.9295320064550834,2.7648
BOOST_NEGPULSE_1S,489,0.9335328133405055,2.7767
BOOST_NEGPULSE_1S,490,0.9252286175363097,2.752
BOOST_NEGPULSE_1S,509,0.9247579343733189,2.7506
BOOST_NEGPULSE_1S,510,0.9249596557288864,2.7512
BOOST_NEGPULSE_1S,527,0.9283889187735341,2.7614
BOOST_NEGPULSE_1S,528,0.9165882194728349,2.7263
BOOST_NEGPULSE_1S,547,0.9184709521247982,2.7319
BOOST_NEGPULSE_1S,548,0.9187062937062938,2.7326
BOOST_NEGPULSE_1S,564,0.9257329209252285,2.7535
BOOST_NEGPULSE_1S,565,0.9142011834319526,2.7192
BOOST_NEGPULSE_1S,584,0.9146718665949435,2.7206
BOOST_NEGPULSE_1S,585,0.914873587950511,2.7212
BOOST_NEGPULSE_1S,602,0.9213286713286714,2.7404
BOOST_NEGPULSE_1S,603,0.9081495427649273,2.7012
BOOST_NEGPULSE_1S,622,0.9094943518020441,2.7052
BOOST_NEGPULSE_1S,623,0.9097296933835396,2.7059
BOOST_NEGPULSE_1S,639,0.9126210328133405,2.7145
BOOST_NEGPULSE_1S,640,0.8999125874125873,2.6767
BOOST_NEGPULSE_1S,659,0.904182356105433,2.6894
BOOST_NEGPULSE_1S,660,0.9047875201721355,2.6912
BOOST_NEGPULSE_1S,677,0.9096624529316837,2.7057
BOOST_NEGPULSE_1S,678,0.8970884884346422,2.6683
BOOST_NEGPULSE_1S,697,0.8993410435718127,2.675
BOOST_NEGPULSE_1S,698,0.8997108660570198,2.6761
BOOST_NEGPULSE_1S,714,0.8889187735341582,2.644
BOOST_NEGPULSE_1S,715,0.8743948359332975,2.6008
BOOST_NEGPULSE_1S,734,0.8825981710597095,2.6252
BOOST_NEGPULSE_1S,735,0.8828671328671328,2.626
BOOST_NEGPULSE_1S,752,0.8946342119419042,2.661
BOOST_NEGPULSE_1S,753,0.8776896180742334,2.6106
BOOST_NEGPULSE_1S,772,0.878664604626143,2.6135
BOOST_NEGPULSE_1S,773,0.87903442711135,2.6146
BOOST_NEGPULSE_1S,789,0.8837748789671865,2.6287
BOOST_NEGPULSE_1S,790,0.867200107584723,2.5794
BOOST_NEGPULSE_1S,809,0.8764792899408285,2.607
BOOST_NEGPULSE_1S,810,0.8765129101667563,2.6071
BOOST_NEGPULSE_1S,827,0.8872377622377621,2.639
BOOST_NEGPULSE_1S,828,0.8702259279182356,2.5884
BOOST_NEGPULSE_1S,847,0.8735879505110273,2.5984
BOOST_NEGPULSE_1S,848,0.8735543302850994,2.5983
BOOST_NEGPULSE_1S,864,0.8793370091447014,2.6155
BOOST_NEGPULSE_1S,865,0.8615519096288328,2.5626
BOOST_NEGPULSE_1S,884,0.8679061323292092,2.5815
BOOST_NEGPULSE_1S,885,0.8678725121032813,2.5814
BOOST_NEGPULSE_1S,902,0.869620763851533,2.5866
BOOST_NEGPULSE_1S,903,0.8513986013986014,2.5324
BOOST_NEGPULSE_1S,922,0.8594674556213018,2.5564
BOOST_NEGPULSE_1S,923,0.8596355567509414,2.5569
BOOST_NEGPULSE_1S,939,0.8723103819257664,2.5946
BOOST_NEGPULSE_1S,940,0.8534830554061323,2.5386
BOOST_NEGPULSE_1S,959,0.8576519634211942,2.551
BOOST_NEGPULSE_1S,960,0.8576519634211942,2.551
BOOST_NEGPULSE_1S,977,0.8674354491662183,2.5801
BOOST_NEGPULSE_1S,978,0.847465034965035,2.5207
BOOST_NEGPULSE_1S,997,0.8525753093060784,2.5359
BOOST_NEGPULSE_1S,998,0.8525753093060784,2.5359
BOOST_NEGPULSE_1S,1014,0.8659897794513179,2.5758
BOOST_NEGPULSE_1S,1015,0.8459521247982786,2.5162
BOOST_NEGPULSE_1S,1034,0.8490788058095751,2.5255
BOOST_NEGPULSE_1S,1035,0.8490115653577192,2.5253
BOOST_NEGPULSE_1S,1052,0.8591648735879505,2.5555
BOOST_NEGPULSE_1S,1053,0.8379168908015062,2.4923
BOOST_NEGPULSE_1S,1072,0.8434978483055406,2.5089
BOOST_NEGPULSE_1S,1073,0.8433969876277568,2.5086
BOOST_NEGPULSE_1S,1089,0.8477676169983861,2.5216
BOOST_NEGPULSE_1S,1090,0.8260489510489509,2.457
BOOST_NEGPULSE_1S,1109,0.834689349112426,2.4827
BOOST_NEGPULSE_1S,1110,0.8347902097902098,2.483
BOOST_NEGPULSE_1S,1127,0.849885691231845,2.5279
BOOST_NEGPULSE_1S,1128,0.8279653039268423,2.4627
BOOST_NEGPULSE_1S,1147,0.8324031737493276,2.4759
BOOST_NEGPULSE_1S,1148,0.8323359332974717,2.4757
BOOST_NEGPULSE_1S,1164,0.845380580957504,2.5145
BOOST_NEGPULSE_1S,1165,0.8222834857450242,2.4458
BOOST_NEGPULSE_1S,1184,0.8277635825712748,2.4621
BOOST_NEGPULSE_1S,1185,0.8275282409897794,2.4614
BOOST_NEGPULSE_1S,1202,0.8400685852608929,2.4987
BOOST_NEGPULSE_1S,1203,0.816198224852071,2.4277
BOOST_NEGPULSE_1S,1222,0.8222834857450242,2.4458
BOOST_NEGPULSE_1S,1223,0.8220145239376008,2.445
BOOST_NEGPULSE_1S,1239,0.8347902097902098,2.483
BOOST_NEGPULSE_1S,1240,0.8102138246369015,2.4099
BOOST_NEGPULSE_1S,1259,0.816601667563206,2.4289
BOOST_NEGPULSE_1S,1260,0.8163327057557827,2.4281
BOOST_NEGPULSE_1S,1277,0.8324367939752555,2.476
BOOST_NEGPULSE_1S,1278,0.8076586874663797,2.4023
BOOST_NEGPULSE_1S,1297,0.8121637977407208,2.4157
BOOST_NEGPULSE_1S,1298,0.8118275954814416,2.4147
BOOST_NEGPULSE_1S,1314,0.8163663259817105,2.4282
BOOST_NEGPULSE_1S,1315,0.7905459924690693,2.3514
BOOST_NEGPULSE_1S,1334,0.8000268961807423,2.3796
BOOST_NEGPULSE_1S,1335,0.7998924152770306,2.3792
BOOST_NEGPULSE_1S,1352,0.8165680473372781,2.4288
BOOST_NEGPULSE_1S,1353,0.7923614846691769,2.3568
BOOST_NEGPULSE_1S,1372,0.7962278106508875,2.3683
BOOST_NEGPULSE_1S,1373,0.7959252286175362,2.3674
BOOST_NEGPULSE_1S,1389,0.8142146315223239,2.4218
BOOST_NEGPULSE_1S,1390,0.7874865519096287,2.3423
BOOST_NEGPULSE_1S,1409,0.7917899408284024,2.3551
BOOST_NEGPULSE_1S,1410,0.7913528778913395,2.3538
BOOST_NEGPULSE_1S,1427,0.8116258741258741,2.4141
BOOST_NEGPULSE_1S,1428,0.7858391608391608,2.3374
BOOST_NEGPULSE_1S,1447,0.7870494889725659,2.341
BOOST_NEGPULSE_1S,1448,0.7864107046799355,2.3391
BOOST_NEGPULSE_1S,1464,0.7998251748251748,2.379
BOOST_NEGPULSE_1S,1465,0.7712479827864444,2.294
BOOST_NEGPULSE_1S,1484,0.7780056481979558,2.3141
BOOST_NEGPULSE_1S,1485,0.777534965034965,2.3127
BOOST_NEGPULSE_1S,1502,0.7965976331360947,2.3694
BOOST_NEGPULSE_1S,1503,0.770541958041958,2.2919
BOOST_NEGPULSE_1S,1522,0.7721557288864981,2.2967
BOOST_NEGPULSE_1S,1523,0.7713488434642279,2.2943
BOOST_NEGPULSE_1S,1539,0.7919580419580419,2.3556
BOOST_NEGPULSE_1S,1540,0.7642549757934374,2.2732
BOOST_NEGPULSE_1S,1559,0.7651291016675631,2.2758
BOOST_NEGPULSE_1S,1560,0.7647256589564281,2.2746
BOOST_NEGPULSE_1S,1577,0.7849314147391071,2.3347
BOOST_NEGPULSE_1S,1578,0.7579343733189886,2.2544
BOOST_NEGPULSE_1S,1597,0.7582033351264119,2.2552
BOOST_NEGPULSE_1S,1598,0.7573292092522862,2.2526
BOOST_NEGPULSE_1S,1614,0.7521516944593868,2.2372
BOOST_NEGPULSE_1S,1615,0.7525215169445939,2.2383
BOOST_NEGPULSE_1S,1634,0.7512775685852608,2.2346
BOOST_NEGPULSE_1S,1635,0.7506051640667025,2.2326
BOOST_NEGPULSE_1S,1652,0.7707772996234535,2.2926
BOOST_NEGPULSE_1S,1653,0.7447888649811727,2.2153
BOOST_NEGPULSE_1S,1672,0.7435112963959117,2.2115
BOOST_NEGPULSE_1S,1673,0.7429733727810651,2.2099
BOOST_NEGPULSE_1S,1689,0.7625739644970414,2.2682
BOOST_NEGPULSE_1S,1690,0.7352743410435717,2.187
BOOST_NEGPULSE_1S,1709,0.7342657342657343,2.184
BOOST_NEGPULSE_1S,1710,0.7336269499731038,2.1821
BOOST_NEGPULSE_1S,1727,0.7535637439483593,2.2414
BOOST_NEGPULSE_1S,1728,0.7268692845615922,2.162
BOOST_NEGPULSE_1S,1747,0.7248184507799892,2.1559
BOOST_NEGPULSE_1S,1748,0.7242805271651426,2.1543
BOOST_NEGPULSE_1S,1764,0.7450242065626681,2.216
BOOST_NEGPULSE_1S,1765,0.7145642818719742,2.1254
BOOST_NEGPULSE_1S,1784,0.7128160301237224,2.1202
BOOST_NEGPULSE_1S,1785,0.714228079612695,2.1244
BOOST_NEGPULSE_1S,1802,0.6559490989779451,1.951055
BOOST_NEGPULSE_1S,1803,0.7173087009144702,2.133563
BOOST_NEGPULSE_1S,1822,0.7091036847767617,2.109158
BOOST_NEGPULSE_1S,1823,0.7090572888649812,2.10902
BOOST_NEGPULSE_1S,1839,0.702365182894029,2.089115
BOOST_NEGPULSE_1S,1840,0.7029135287789134,2.090746
BOOST_NEGPULSE_1S,1859,0.6976254034427111,2.075017
BOOST_NEGPULSE_1S,1860,0.6975292495965573,2.074731
BOOST_NEGPULSE_1S,1877,0.6903143491124261,2.053271
BOOST_NEGPULSE_1S,1878,0.6925379908552985,2.059885
BOOST_NEGPULSE_1S,1897,0.6836659494351801,2.033496
BOOST_NEGPULSE_1S,1898,0.6839463421194191,2.03433
CC_CELL2,1,1.0,3.0009
CC_CELL2,2,0.9875703955480022,2.9636
CC_CELL2,3,0.9915358725715617,2.9755
CC_CELL2,22,0.9879702755839914,2.9648
CC_CELL2,23,0.9881035689293212,2.9652
CC_CELL2,39,0.9886700656469725,2.9669
CC_CELL2,40,0.9825718950981371,2.9486
CC_CELL2,59,0.9810723449631777,2.9441
CC_CELL2,60,0.9811723149721749,2.9444
CC_CELL2,77,0.9807391115998533,2.9431
CC_CELL2,78,0.9760071978406478,2.9289
CC_CELL2,97,0.9737078876337099,2.922
CC_CELL2,98,0.9739744743243693,2.9228
CC_CELL2,114,0.9596454397014228,2.8798
CC_CELL2,115,0.9573794528308175,2.873
CC_CELL2,134,0.9600119964010796,2.8809
CC_CELL2,135,0.960811756473058,2.8833
CC_CELL2,152,0.9662767836315772,2.8997
CC_CELL2,153,0.9591455896564364,2.8783
CC_CELL2,172,0.9592122363291011,2.8785
CC_CELL2,173,0.9592122363291011,2.8785
CC_CELL2,189,0.9636775633976474,2.8919
CC_CELL2,190,0.9567796327768335,2.8712
CC_CELL2,209,0.9527141857442767,2.859
CC_CELL2,210,0.9530140957712686,2.8599
CC_CELL2,227,0.9468159552134359,2.8413
CC_CELL2,228,0.9466160151954414,2.8407
CC_CELL2,247,0.9453830517511413,2.837
CC_CELL2,248,0.9448165550334899,2.8353
CC_CELL2,264,0.950348228864674,2.8519
CC_CELL2,265,0.9424839214902195,2.8283
CC_CELL2,284,0.9388516778299844,2.8174
CC_CELL2,285,0.9394848212203006,2.8193
CC_CELL2,302,0.9431837115532007,2.8304
CC_CELL2,303,0.9372521576860275,2.8126
CC_CELL2,322,0.9338865007164517,2.8025
CC_CELL2,323,0.9330200939718084,2.7999
CC_CELL2,339,0.9356859608784032,2.8079
CC_CELL2,340,0.9281215635309408,2.7852
CC_CELL2,359,0.9277216834949514,2.784
CC_CELL2,360,0.9278216535039487,2.7843
CC_CELL2,377,0.9316871605185111,2.7959
CC_CELL2,378,0.9240894398347161,2.7731
CC_CELL2,397,0.9225565663634242,2.7685
CC_CELL2,398,0.9220233929821053,2.7669
CC_CELL2,414,0.9240894398347161,2.7731
CC_CELL2,415,0.9157919290879403,2.7482
CC_CELL2,434,0.9155919890699455,2.7476
CC_CELL2,435,0.9164250724782566,2.7501
CC_CELL2,452,0.9205238428471458,2.7624
CC_CELL2,453,0.9132593555266754,2.7406
CC_CELL2,472,0.9116598353827184,2.7358
CC_CELL2,473,0.9118264520643806,2.7363
CC_CELL2,489,0.9194574960845079,2.7592
CC_CELL2,490,0.9082275317404778,2.7255
CC_CELL2,509,0.9070612149688426,2.722
CC_CELL2,510,0.906394748242194,2.72
CC_CELL2,527,0.9163251024692592,2.7498
CC_CELL2,528,0.9039954680262587,2.7128
CC_CELL2,547,0.9011629844380019,2.7043
CC_CELL2,548,0.9012296311106668,2.7045
CC_CELL2,564,0.9085607651038022,2.7265
CC_CELL2,565,0.8964977173514612,2.6903
CC_CELL2,584,0.8941650838081908,2.6833
CC_CELL2,585,0.8950648138891665,2.686
CC_CELL2,602,0.9053284014795562,2.7168
CC_CELL2,603,0.8914658935652636,2.6752
CC_CELL2,622,0.8895664633943151,2.6695
CC_CELL2,623,0.9026958579092937,2.7089
CC_CELL2,639,0.9034956179812723,2.7113
CC_CELL2,640,0.8894331700489853,2.6691
CC_CELL2,659,0.8893998467126528,2.669
CC_CELL2,660,0.8884334699590123,2.6661
CC_CELL2,677,0.8999966676663668,2.7008
CC_CELL2,678,0.8840014662267986,2.6528
CC_CELL2,697,0.8823686227465093,2.6479
CC_CELL2,698,0.8825685627645039,2.6485
CC_CELL2,714,0.8949648438801693,2.6857
CC_CELL2,715,0.8796694325035823,2.6398
CC_CELL2,734,0.8776700323236362,2.6338
CC_CELL2,735,0.8777033556599687,2.6339
CC_CELL2,752,0.8900329901029691,2.6709
CC_CELL2,753,0.8754706921256956,2.6272
CC_CELL2,772,0.872504915192109,2.6183
CC_CELL2,773,0.8736712319637442,2.6218
CC_CELL2,789,0.8779699423506281,2.6347
CC_CELL2,790,0.8622746509380519,2.5876
CC_CELL2,809,0.8666400079976007,2.6007
CC_CELL2,810,0.8660735112799494,2.599
CC_CELL2,827,0.8793028758039255,2.6387
CC_CELL2,828,0.861208304175414,2.5844
CC_CELL2,847,0.8593088740044653,2.5787
CC_CELL2,848,0.8611416575027492,2.5842
CC_CELL2,864,0.8729381185644307,2.6196
CC_CELL2,865,0.8546102835815922,2.5646
CC_CELL2,884,0.8565097137525409,2.5703
CC_CELL2,885,0.8576427071878436,2.5737
CC_CELL2,902,0.8653403978806358,2.5968
CC_CELL2,903,0.8465460361891433,2.5404
CC_CELL2,922,0.8481455563331,2.5452
CC_CELL2,923,0.849145256423073,2.5482
CC_CELL2,939,0.8611083341664166,2.5841
CC_CELL2,940,0.8429471158652403,2.5296
CC_CELL2,959,0.8447132526908594,2.5349
CC_CELL2,960,0.8442134026458729,2.5334
CC_CELL2,977,0.8588090239594788,2.5772
CC_CELL2,978,0.8379152920790429,2.5145
CC_CELL2,997,0.8370155619980673,2.5118
CC_CELL2,998,0.8391815788596754,2.5183
CC_CELL2,1014,0.8531440567829651,2.5602
CC_CELL2,1015,0.8329167916291779,2.4995
CC_CELL2,1034,0.834149755073478,2.5032
CC_CELL2,1035,0.8349161918091239,2.5055
CC_CELL2,1052,0.8525775600653137,2.5585
CC_CELL2,1053,0.829851044686594,2.4903
CC_CELL2,1072,0.8297510746775968,2.49
CC_CELL2,1073,0.829851044686594,2.4903
CC_CELL2,1089,0.8419140924389349,2.5265
CC_CELL2,1090,0.821786797294145,2.4661
CC_CELL2,1109,0.8245193108734046,2.4743
CC_CELL2,1110,0.8235196107834315,2.4713
CC_CELL2,1127,0.8437801992735512,2.5321
CC_CELL2,1128,0.8211869772401613,2.4643
CC_CELL2,1147,0.8201872771501882,2.4613
CC_CELL2,1148,0.8207204505315071,2.4629
CC_CELL2,1164,0.834849545136459,2.5053
CC_CELL2,1165,0.8123896164483988,2.4379
CC_CELL2,1184,0.8131893765203773,2.4403
CC_CELL2,1185,0.8138225199106934,2.4422
CC_CELL2,1202,0.8321836782298644,2.4973
CC_CELL2,1203,0.8097903962144689,2.4301
CC_CELL2,1222,0.8078576427071879,2.4243
CC_CELL2,1223,0.8085907561065013,2.4265
CC_CELL2,1239,0.8282848478789695,2.4856
CC_CELL2,1240,0.8039921356926255,2.4127
CC_CELL2,1259,0.8052917458095904,2.4166
CC_CELL2,1260,0.8035589323203038,2.4114
CC_CELL2,1277,0.8240861075010829,2.473
CC_CELL2,1278,0.7998267186510712,2.4002
CC_CELL2,1297,0.7992935452697524,2.3986
CC_CELL2,1298,0.7982271985071145,2.3954
CC_CELL2,1314,0.8175547335799259,2.4534
CC_CELL2,1315,0.7938618414475657,2.3823
CC_CELL2,1334,0.7938618414475657,2.3823
CC_CELL2,1335,0.7940617814655603,2.3829
CC_CELL2,1352,0.7801659502149355,2.3412
CC_CELL2,1353,0.7758339164917191,2.3282
CC_CELL2,1372,0.7791662501249625,2.3382
CC_CELL2,1373,0.7780999033623246,2.335
CC_CELL2,1389,0.7912292978773035,2.3744
CC_CELL2,1390,0.7630044320037321,2.2897
CC_CELL2,1409,0.7741677496750974,2.3232
CC_CELL2,1410,0.7720350561498217,2.3168
CC_CELL2,1427,0.7943616914925522,2.3838
CC_CELL2,1428,0.7711353260688459,2.3141
CC_CELL2,1447,0.7738345163117731,2.3222
CC_CELL2,1448,0.7711020027325136,2.314
CC_CELL2,1464,0.795194774900863,2.3863
CC_CELL2,1465,0.7670365556999567,2.3018
CC_CELL2,1484,0.7685027824985837,2.3062
CC_CELL2,1485,0.766136825618981,2.2991
CC_CELL2,1502,0.7882968442800493,2.3656
CC_CELL2,1503,0.7614049118597753,2.2849
CC_CELL2,1522,0.7588056916258455,2.2771
CC_CELL2,1523,0.7604052117698022,2.2819
CC_CELL2,1539,0.7794661601519545,2.3391
CC_CELL2,1540,0.7540071311939751,2.2627
CC_CELL2,1559,0.7533073411309941,2.2606
CC_CELL2,1560,0.7508414142423939,2.2532
CC_CELL2,1577,0.7748342164017462,2.3252
CC_CELL2,1578,0.7488086907261156,2.2471
CC_CELL2,1597,0.7474091106001532,2.2429
CC_CELL2,1598,0.7458095904561965,2.2381
CC_CELL2,1614,0.7672698190542837,2.3025
CC_CELL2,1615,0.740777766669999,2.223
CC_CELL2,1634,0.7380785764270719,2.2149
CC_CELL2,1635,0.7348795361391581,2.2053
CC_CELL2,1652,0.7616381752141024,2.2856
CC_CELL2,1653,0.7348128894664933,2.2051
CC_CELL2,1672,0.7323136392415608,2.1976
CC_CELL2,1673,0.7307474424339364,2.1929
CC_CELL2,1689,0.7477090206271451,2.2438
CC_CELL2,1690,0.7187177180179279,2.1568
CC_CELL2,1709,0.7189843047085874,2.1576
CC_CELL2,1710,0.7209170582158686,2.1634
CC_CELL2,1727,0.7215502016061847,2.1653
CC_CELL2,1728,0.7244160085307741,2.1739
CC_CELL2,1747,0.7146522709853711,2.1446
CC_CELL2,1748,0.7153853843846845,2.1468
CC_CELL2,1764,0.7420440534506314,2.2268
CC_CELL2,1765,0.708654070445533,2.1266
CC_CELL2,1784,0.7046552700856409,2.1146
CC_CELL2,1785,0.7049551801126328,2.1155
CC_CELL2,1802,0.7329134592955445,2.1994
CC_CELL2,1803,0.7029891032690192,2.1096
CC_CELL2,1822,0.6957912626212136,2.088
CC_CELL2,1823,0.6963910826751973,2.0898
CC_CELL2,1839,0.7240494518311174,2.1728
CC_CELL2,1840,0.690292912126362,2.0715
CC_CELL2,1859,0.6864274051117997,2.0599
CC_CELL2,1860,0.6864607284481322,2.06
CC_CELL2,1877,0.7145523009763737,2.1443
CC_CELL2,1878,0.6846612682861809,2.0546
CC_CELL2,1897,0.6771301942750508,2.032
CC_CELL2,1898,0.6776966909927021,2.0337
