cell,cycle,SOH,CAP_Ah,SOC,direction,rate_rank,I_A,V_pre_V,rest_before_s,n_points,R0_mOhm,R1_mOhm,tau1_s,R2_mOhm,tau2_s,fit_rmse_mV
RPC_CC,728,0.9086,2.6443,0.7328,discharge,3,-29.703,3.8961,300.1,12,12.8009,0.001,0.2134,6.1458,8.2762,1.3
RPC_CC,728,0.9086,2.6443,0.6447,discharge,3,-29.645,3.8039,300.1,12,12.3237,0.001,0.2134,7.099,8.528,1.194
RPC_CC,728,0.9086,2.6443,0.5565,discharge,3,-29.602,3.7159,300.1,12,12.3158,0.001,0.2134,7.6259,8.2762,0.989
RPC_CC,728,0.9086,2.6443,0.4683,discharge,3,-29.558,3.6403,300.1,12,12.487,0.001,0.2134,8.4818,9.3301,0.827
RPC_CC,728,0.9086,2.6443,0.3802,discharge,3,-29.442,3.5756,300.1,12,13.029,0.001,0.2134,10.9316,11.1677,1.084
RPC_CC,728,0.9086,2.6443,0.7369,charge,1,15.0,3.8964,300.0,12,13.1595,0.001,0.2134,4.8057,5.7767,0.788
RPC_CC,728,0.9086,2.6443,0.6487,charge,1,15.0,3.8038,300.0,12,12.7974,0.001,0.2134,6.0241,8.2762,0.521
RPC_CC,728,0.9086,2.6443,0.5605,charge,1,15.001,3.7163,300.0,12,12.7653,0.001,0.2134,5.895,7.7948,0.532
RPC_CC,728,0.9086,2.6443,0.4723,charge,1,15.0,3.6408,300.0,12,12.9035,0.001,0.2134,5.4022,7.5647,0.462
RPC_CC,728,0.9086,2.6443,0.3842,charge,1,15.001,3.5755,300.0,12,13.3243,0.001,0.2134,5.6601,7.5647,0.317
RPC_CC,728,0.9086,2.6443,0.296,charge,1,15.001,3.4841,300.0,12,14.3384,0.001,0.2134,6.8709,9.6139,0.536
RPC_CC,728,0.9086,2.6443,0.2519,charge,1,15.001,3.4317,300.0,12,15.0579,0.001,0.2134,6.3967,10.5181,0.624
RPC_CC,728,0.9086,2.6443,0.2078,charge,1,15.001,3.3934,300.0,12,16.1944,0.001,0.2134,4.3167,6.7103,0.759
RPC_CC,728,0.9086,2.6443,0.1637,charge,1,15.001,3.3095,300.0,12,17.8785,0.001,0.2134,6.4998,4.8261,0.54
RPC_CC,728,0.9086,2.6443,0.1373,charge,1,15.001,3.1495,300.0,12,19.6224,0.001,0.2134,15.7353,9.0547,1.317
RPC_CC,728,0.9086,2.6443,0.9562,charge,0,2.595,4.086,300.1,12,18.5146,0.001,0.2134,7.5343,6.5122,0.215
RPC_CC,728,0.9086,2.6443,0.9122,charge,0,3.762,4.0699,300.1,12,16.4431,0.001,0.2134,5.8695,5.9524,0.238
RPC_CC,728,0.9086,2.6443,0.8244,charge,1,8.311,3.9826,300.1,12,14.4393,0.001,0.2134,7.8916,8.528,0.361
RPC_CC,728,0.9086,2.6443,0.7369,charge,1,14.888,3.8964,300.1,12,13.4176,0.001,0.2134,5.4887,7.7948,0.523
RPC_CC,728,0.9086,2.6443,0.6487,charge,1,15.058,3.8038,300.1,12,12.9843,0.001,0.2134,5.7428,8.2762,0.5
RPC_CC,728,0.9086,2.6443,0.5605,charge,1,15.058,3.7164,300.1,12,12.9545,0.001,0.2134,5.6027,7.7948,0.501
RPC_CC,728,0.9086,2.6443,0.4724,charge,1,15.054,3.6407,300.1,12,13.0993,0.001,0.2134,5.1237,7.5647,0.493
RPC_CC,728,0.9086,2.6443,0.3842,charge,1,15.057,3.5755,300.1,12,13.533,0.001,0.2134,5.3386,7.5647,0.301
RPC_CC,728,0.9086,2.6443,0.296,charge,1,15.068,3.4842,300.1,12,14.546,0.001,0.2134,6.5055,9.6139,0.522
RPC_CC,728,0.9086,2.6443,0.252,charge,1,15.063,3.4317,300.1,12,15.2509,0.001,0.2134,6.0421,10.5181,0.546
RPC_CC,728,0.9086,2.6443,0.2079,charge,1,15.047,3.3935,300.1,12,16.3685,0.001,0.2134,4.0545,6.7103,0.694
RPC_CC,728,0.9086,2.6443,0.1638,charge,1,15.061,3.3103,300.1,12,18.2043,0.001,0.2134,6.0191,4.8261,0.507
RPC_CC,728,0.9086,2.6443,0.1374,charge,1,15.155,3.1511,300.1,12,20.1355,0.001,0.2134,14.4,8.7874,1.197
RPC_CC,841,0.89615,2.6081,0.9973,discharge,3,-30.0,4.1435,4685.5,11,18.3003,0.001,0.2134,2.8305,3.5766,1.7
RPC_CC,841,0.89615,2.6081,0.9538,discharge,3,-30.0,4.0905,3600.0,11,17.111,0.001,0.2134,3.2844,5.2801,1.346
RPC_CC,841,0.89615,2.6081,0.9103,discharge,3,-30.0,4.0757,3600.0,11,16.3889,0.001,0.2134,4.5989,6.5122,1.144
RPC_CC,841,0.89615,2.6081,0.8233,discharge,3,-30.0,4.0037,3600.0,11,15.3604,0.001,0.2134,5.0658,5.7767,1.321
RPC_CC,841,0.89615,2.6081,0.7364,discharge,3,-30.001,3.9062,3600.0,11,14.5849,0.001,0.2134,5.0053,6.7103,1.34
RPC_CC,841,0.89615,2.6081,0.7127,charge,1,15.001,3.8512,60.0,11,13.4547,0.001,0.2134,8.051,10.838,0.486
RPC_CC,841,0.89615,2.6081,0.6494,discharge,3,-30.0,3.8183,3600.0,11,13.9984,0.001,0.2134,5.9906,7.5647,1.252
RPC_CC,841,0.89615,2.6081,0.6258,charge,1,15.001,3.7728,60.0,11,13.2992,0.001,0.2134,6.0723,7.5647,0.539
RPC_CC,841,0.89615,2.6081,0.5624,discharge,3,-30.0,3.7327,3600.0,11,13.9505,0.001,0.2134,6.4793,7.3414,1.197
RPC_CC,841,0.89615,2.6081,0.5388,charge,1,15.001,3.6823,60.0,11,13.282,0.001,0.2134,6.8802,8.0319,0.382
RPC_CC,841,0.89615,2.6081,0.4755,discharge,3,-30.001,3.6545,3600.0,11,14.1162,0.001,0.2134,6.9469,8.0319,1.088
RPC_CC,841,0.89615,2.6081,0.4518,charge,1,15.001,3.6078,60.0,11,13.4508,0.001,0.2134,7.1259,9.0547,0.235
RPC_CC,841,0.89615,2.6081,0.3885,discharge,3,-30.001,3.5923,3600.0,11,14.732,0.001,0.2134,8.6328,9.3301,1.237
RPC_CC,841,0.89615,2.6081,0.3649,charge,1,15.001,3.5391,60.0,11,14.1111,0.001,0.2134,8.0746,11.5074,0.519
RPC_CC,841,0.89615,2.6081,0.2779,charge,1,15.001,3.448,60.0,11,14.8324,0.001,0.2134,7.3303,11.8574,0.662
RPC_CC,841,0.89615,2.6081,0.2581,discharge,3,-30.001,3.4471,3600.0,11,17.7467,0.001,0.2134,17.0543,6.7103,11.086
RPC_CC,841,0.89615,2.6081,0.2347,charge,1,15.001,3.408,60.0,11,15.2819,0.001,0.2134,4.5976,6.7103,0.8
RPC_CC,841,0.89615,2.6081,0.1973,charge,1,15.001,3.3636,60.0,11,16.5788,0.001,0.2134,5.0331,4.8261,0.933
RPC_CC,841,0.89615,2.6081,0.1613,charge,1,15.001,3.2427,60.0,11,19.2467,0.001,0.2134,11.5317,7.3414,0.978
RPC_CC,841,0.89615,2.6081,0.1398,charge,1,15.001,3.1025,60.0,11,21.3288,0.001,0.2134,17.3799,9.0547,1.53
RPC_CC,841,0.89615,2.6081,0.1291,charge,1,15.001,2.9999,60.0,11,22.6993,0.001,0.2134,21.0547,9.3301,1.676
RPC_CC,841,0.89615,2.6081,0.9973,discharge,3,-30.0,4.1587,2282.8,12,18.2737,0.001,0.2134,3.0843,3.6854,1.821
RPC_CC,841,0.89615,2.6081,0.9538,discharge,3,-30.0,4.0851,300.0,12,15.9827,0.001,0.2134,4.3067,6.9144,1.147
RPC_CC,841,0.89615,2.6081,0.9103,discharge,3,-30.0,4.0684,300.0,12,15.2449,0.001,0.2134,5.5324,6.7103,0.966
RPC_CC,841,0.89615,2.6081,0.8233,discharge,3,-30.0,3.9787,300.0,12,14.4038,0.001,0.2134,5.1116,6.1334,1.299
RPC_CC,841,0.89615,2.6081,0.7364,discharge,3,-30.0,3.8894,300.0,12,13.7695,0.001,0.2134,5.4794,7.5647,1.218
RPC_CC,841,0.89615,2.6081,0.6494,discharge,3,-30.0,3.7989,300.0,12,13.4,0.001,0.2134,6.2344,7.5647,1.2
RPC_CC,841,0.89615,2.6081,0.5624,discharge,3,-30.0,3.7112,300.0,12,13.4532,0.001,0.2134,6.5945,7.3414,1.047
RPC_CC,841,0.89615,2.6081,0.4755,discharge,3,-30.0,3.6372,300.0,12,13.7049,0.001,0.2134,7.3307,8.2762,0.944
RPC_CC,841,0.89615,2.6081,0.3885,discharge,3,-30.0,3.5719,300.0,12,14.4506,0.001,0.2134,9.5093,9.9063,1.26
RPC_CC,841,0.89615,2.6081,0.2581,discharge,3,-28.47,3.432,300.0,12,19.243,0.001,0.2134,12.3355,2.3512,13.687
RPC_CC,841,0.89615,2.6081,0.9973,discharge,3,-29.84,4.1587,2275.3,12,18.0149,0.001,0.2134,3.4572,3.6854,2.005
RPC_CC,841,0.89615,2.6081,0.9539,discharge,3,-29.753,4.085,300.0,12,15.766,0.001,0.2134,4.9234,7.3414,1.233
RPC_CC,841,0.89615,2.6081,0.9104,discharge,3,-29.691,4.0684,300.0,12,14.9572,0.001,0.2134,6.3228,7.1247,1.045
RPC_CC,841,0.89615,2.6081,0.8234,discharge,3,-29.703,3.9786,300.1,12,14.1162,0.001,0.2134,5.8302,6.5122,1.405
RPC_CC,841,0.89615,2.6081,0.7365,discharge,3,-29.675,3.8894,300.0,12,13.4993,0.001,0.2134,6.2714,8.0319,1.253
RPC_CC,841,0.89615,2.6081,0.6495,discharge,3,-29.614,3.7988,300.0,12,13.0751,0.001,0.2134,7.2686,8.2762,1.285
RPC_CC,841,0.89615,2.6081,0.5626,discharge,3,-29.575,3.7112,300.1,12,13.0787,0.001,0.2134,7.7182,8.0319,1.015
RPC_CC,841,0.89615,2.6081,0.4756,discharge,3,-29.52,3.6372,300.0,12,13.3115,0.001,0.2134,8.7937,9.3301,0.935
RPC_CC,841,0.89615,2.6081,0.3887,discharge,3,-29.366,3.5721,300.1,12,13.9617,0.001,0.2134,11.8305,11.5074,1.312
RPC_CC,841,0.89615,2.6081,0.2163,discharge,1,-12.7,3.3921,300.0,12,22.221,0.001,0.2134,61.6251,13.3672,2.714
RPC_CC,841,0.89615,2.6081,0.1733,discharge,0,-6.698,3.3066,300.0,12,28.1628,0.001,0.2134,103.427,14.6245,2.514
RPC_CC,841,0.89615,2.6081,0.9973,discharge,3,-29.851,4.1585,2278.1,12,18.0373,0.001,0.2134,3.4621,3.6854,2.03
RPC_CC,841,0.89615,2.6081,0.9539,discharge,3,-29.762,4.0849,300.0,12,15.7847,0.001,0.2134,4.9357,7.3414,1.281
RPC_CC,841,0.89615,2.6081,0.9104,discharge,3,-29.699,4.0684,300.0,12,14.9825,0.001,0.2134,6.3323,7.1247,1.068
RPC_CC,841,0.89615,2.6081,0.8234,discharge,3,-29.712,3.9784,300.1,12,14.1378,0.001,0.2134,5.8295,6.5122,1.424
RPC_CC,841,0.89615,2.6081,0.7365,discharge,3,-29.683,3.8894,300.1,12,13.5253,0.001,0.2134,6.2751,8.0319,1.284
RPC_CC,841,0.89615,2.6081,0.6495,discharge,3,-29.623,3.7987,300.0,12,13.1005,0.001,0.2134,7.2663,8.2762,1.246
RPC_CC,841,0.89615,2.6081,0.5626,discharge,3,-29.584,3.711,300.0,12,13.097,0.001,0.2134,7.7226,8.0319,1.069
RPC_CC,841,0.89615,2.6081,0.4756,discharge,3,-29.529,3.6372,300.0,12,13.3363,0.001,0.2134,8.8009,9.3301,0.972
RPC_CC,841,0.89615,2.6081,0.3887,discharge,3,-29.376,3.5717,300.0,12,13.9721,0.001,0.2134,11.8552,11.5074,1.355
RPC_CC,841,0.89615,2.6081,0.9973,discharge,3,-29.856,4.1585,2279.1,12,18.0592,0.001,0.2134,3.4582,3.6854,1.98
RPC_CC,841,0.89615,2.6081,0.9539,discharge,3,-29.768,4.0849,300.0,12,15.805,0.001,0.2134,4.941,7.3414,1.237
RPC_CC,841,0.89615,2.6081,0.9104,discharge,3,-29.707,4.0682,300.0,12,14.9941,0.001,0.2134,6.3431,7.1247,1.043
RPC_CC,841,0.89615,2.6081,0.8234,discharge,3,-29.72,3.9784,300.0,12,14.16,0.001,0.2134,5.8334,6.5122,1.419
RPC_CC,841,0.89615,2.6081,0.7365,discharge,3,-29.691,3.8893,300.0,12,13.5437,0.001,0.2134,6.2846,8.0319,1.326
RPC_CC,841,0.89615,2.6081,0.6495,discharge,3,-29.632,3.7985,300.1,12,13.1189,0.001,0.2134,7.2721,8.2762,1.268
RPC_CC,841,0.89615,2.6081,0.5626,discharge,3,-29.593,3.7108,300.0,12,13.119,0.001,0.2134,7.7184,8.0319,1.059
RPC_CC,841,0.89615,2.6081,0.4756,discharge,3,-29.538,3.637,300.0,12,13.3509,0.001,0.2134,8.8148,9.3301,0.95
RPC_CC,841,0.89615,2.6081,0.3887,discharge,3,-29.389,3.5716,300.0,12,13.9985,0.001,0.2134,11.8703,11.5074,1.3
RPC_CC,841,0.89615,2.6081,0.7405,charge,1,14.999,3.8894,300.0,12,14.0207,0.001,0.2134,3.6827,3.2691,1.649
RPC_CC,841,0.89615,2.6081,0.6535,charge,1,15.001,3.7982,300.0,12,13.7505,0.001,0.2134,6.1036,8.2762,0.571
RPC_CC,841,0.89615,2.6081,0.5665,charge,1,15.001,3.7107,300.0,12,13.7477,0.001,0.2134,6.0013,7.7948,0.535
RPC_CC,841,0.89615,2.6081,0.4796,charge,1,15.0,3.6371,300.0,12,13.931,0.001,0.2134,5.3582,7.3414,0.527
RPC_CC,841,0.89615,2.6081,0.3926,charge,1,15.001,3.5714,300.0,12,14.441,0.001,0.2134,5.7309,7.5647,0.319
RPC_CC,841,0.89615,2.6081,0.3056,charge,1,15.001,3.4799,300.0,12,15.5614,0.001,0.2134,6.8083,9.3301,0.549
RPC_CC,841,0.89615,2.6081,0.2622,charge,1,15.001,3.4298,300.0,12,16.3139,0.001,0.2134,6.138,9.9063,0.698
RPC_CC,841,0.89615,2.6081,0.2187,charge,1,15.001,3.3911,300.0,12,17.4318,0.001,0.2134,4.2991,6.32,0.832
RPC_CC,841,0.89615,2.6081,0.1752,charge,1,15.001,3.3062,300.0,12,18.9804,0.001,0.2134,6.7461,4.8261,0.604
RPC_CC,841,0.89615,2.6081,0.1491,charge,1,15.001,3.1528,300.0,12,20.5608,0.001,0.2134,15.3888,8.528,1.467
RPC_CC,841,0.89615,2.6081,0.9567,charge,0,2.394,4.0843,300.1,12,20.8087,0.001,0.2134,8.0481,6.1334,0.238
RPC_CC,841,0.89615,2.6081,0.9134,charge,0,3.467,4.0671,300.1,12,18.3647,0.001,0.2134,6.8631,6.1334,0.253
RPC_CC,841,0.89615,2.6081,0.8268,charge,1,8.059,3.9759,300.1,12,15.6765,0.001,0.2134,8.2632,8.528,0.422
RPC_CC,841,0.89615,2.6081,0.7404,charge,1,14.152,3.8896,300.1,12,14.4527,0.001,0.2134,5.8273,7.7948,0.546
RPC_CC,841,0.89615,2.6081,0.6535,charge,1,15.056,3.7983,300.1,12,13.9619,0.001,0.2134,5.7014,8.0319,0.551
RPC_CC,841,0.89615,2.6081,0.5666,charge,1,15.058,3.7113,300.1,12,13.9444,0.001,0.2134,5.6854,7.7948,0.495
RPC_CC,841,0.89615,2.6081,0.4796,charge,1,15.052,3.6373,300.1,12,14.1329,0.001,0.2134,5.0573,7.3414,0.471
RPC_CC,841,0.89615,2.6081,0.3926,charge,1,15.066,3.5717,300.1,11,14.6301,0.001,0.2134,5.3196,7.3414,0.325
RPC_CC,841,0.89615,2.6081,0.3057,charge,1,15.066,3.4805,300.1,12,15.7662,0.001,0.2134,6.4067,9.3301,0.531
RPC_CC,841,0.89615,2.6081,0.2622,charge,1,15.061,3.43,300.1,12,16.507,0.001,0.2134,5.9169,10.2076,0.597
RPC_CC,841,0.89615,2.6081,0.2187,charge,1,15.047,3.3916,300.1,12,17.5939,0.001,0.2134,4.0877,6.5122,0.738
RPC_CC,841,0.89615,2.6081,0.1753,charge,1,15.062,3.3082,300.1,12,19.2755,0.001,0.2134,6.142,4.6837,0.58
RPC_CC,841,0.89615,2.6081,0.1492,charge,1,15.149,3.1568,300.1,12,21.0551,0.001,0.2134,13.9896,8.2762,1.305
RPC_CC,961,0.88587,2.5782,0.9973,discharge,3,-30.0,4.1396,4821.1,11,19.4785,0.001,0.2134,2.9076,3.5766,1.798
RPC_CC,961,0.88587,2.5782,0.9543,discharge,3,-30.0,4.0889,3600.0,11,18.2418,0.001,0.2134,3.5041,5.2801,1.37
RPC_CC,961,0.88587,2.5782,0.9113,discharge,3,-30.0,4.0747,3600.0,11,17.505,0.001,0.2134,4.8536,6.32,1.183
RPC_CC,961,0.88587,2.5782,0.8253,discharge,3,-30.0,3.9959,3600.0,11,16.3711,0.001,0.2134,5.103,5.6061,1.415
RPC_CC,961,0.88587,2.5782,0.7394,discharge,3,-30.0,3.8994,3600.0,11,15.5485,0.001,0.2134,5.2087,6.7103,1.368
RPC_CC,961,0.88587,2.5782,0.7157,charge,1,15.001,3.8436,60.0,11,14.5777,0.001,0.2134,7.8268,10.2076,0.583
RPC_CC,961,0.88587,2.5782,0.6534,discharge,3,-30.0,3.8122,3600.0,11,15.0056,0.001,0.2134,6.1718,7.3414,1.354
RPC_CC,961,0.88587,2.5782,0.6298,charge,1,15.0,3.7644,60.0,11,14.4146,0.001,0.2134,6.108,7.1247,0.584
RPC_CC,961,0.88587,2.5782,0.5674,discharge,3,-30.0,3.7268,3600.0,11,15.0024,0.001,0.2134,6.6845,7.3414,1.296
RPC_CC,961,0.88587,2.5782,0.5438,charge,1,15.001,3.6745,60.0,11,14.4021,0.001,0.2134,6.9098,7.7948,0.409
RPC_CC,961,0.88587,2.5782,0.4815,discharge,3,-30.0,3.6509,3600.0,11,15.2321,0.001,0.2134,7.2431,8.0319,1.209
RPC_CC,961,0.88587,2.5782,0.4578,charge,1,15.001,3.6024,60.0,11,14.6621,0.001,0.2134,7.0818,8.7874,0.273
RPC_CC,961,0.88587,2.5782,0.3955,discharge,3,-30.0,3.588,3600.0,11,15.975,0.001,0.2134,9.3784,9.6139,1.458
RPC_CC,961,0.88587,2.5782,0.3719,charge,1,15.001,3.5329,60.0,11,15.4044,0.001,0.2134,7.7002,10.5181,0.636
RPC_CC,961,0.88587,2.5782,0.2859,charge,1,15.001,3.4431,60.0,11,16.0172,0.001,0.2134,6.9005,11.1677,0.767
RPC_CC,961,0.88587,2.5782,0.2665,discharge,3,-29.996,3.4438,3600.0,11,19.3195,0.001,0.2134,11.3666,2.8143,14.679
RPC_CC,961,0.88587,2.5782,0.2444,charge,1,15.001,3.4057,60.0,11,16.5371,0.001,0.2134,4.5559,6.32,0.913
RPC_CC,961,0.88587,2.5782,0.2081,charge,1,15.0,3.3607,60.0,11,17.9788,0.001,0.2134,5.1032,4.5454,1.046
RPC_CC,961,0.88587,2.5782,0.172,charge,1,15.001,3.2388,60.0,11,20.537,0.001,0.2134,11.7002,7.1247,1.136
RPC_CC,961,0.88587,2.5782,0.1504,charge,1,15.001,3.0954,60.0,11,22.5773,0.001,0.2134,17.2731,8.528,1.733
RPC_CC,961,0.88587,2.5782,0.1397,charge,1,15.001,2.9892,60.0,11,23.9608,0.001,0.2134,20.9824,8.7874,1.885
RPC_CC,961,0.88587,2.5782,0.9973,discharge,3,-30.0,4.1558,2420.6,12,19.509,0.001,0.2134,3.1456,3.6854,1.928
RPC_CC,961,0.88587,2.5782,0.9543,discharge,3,-30.0,4.0836,300.0,12,17.0446,0.001,0.2134,4.5672,6.5122,1.1
RPC_CC,961,0.88587,2.5782,0.9113,discharge,3,-30.0,4.065,300.0,12,16.2975,0.001,0.2134,5.5799,6.32,1.118
RPC_CC,961,0.88587,2.5782,0.8253,discharge,3,-30.0,3.97,300.0,12,15.3368,0.001,0.2134,5.1956,6.1334,1.407
RPC_CC,961,0.88587,2.5782,0.7394,discharge,3,-30.0,3.8804,300.0,12,14.6641,0.001,0.2134,5.6538,7.3414,1.229
RPC_CC,961,0.88587,2.5782,0.6534,discharge,3,-30.0,3.7897,300.0,12,14.3656,0.001,0.2134,6.4068,7.3414,1.298
RPC_CC,961,0.88587,2.5782,0.5674,discharge,3,-30.0,3.7018,300.0,12,14.4563,0.001,0.2134,6.7729,7.3414,1.127
RPC_CC,961,0.88587,2.5782,0.4815,discharge,3,-30.0,3.6304,300.0,12,14.8113,0.001,0.2134,7.7925,8.528,1.098
RPC_CC,961,0.88587,2.5782,0.3955,discharge,3,-30.0,3.5641,300.0,12,15.7559,0.001,0.2134,10.6016,10.2076,1.551
RPC_CC,961,0.88587,2.5782,0.3095,discharge,3,-30.0,3.4716,300.0,12,18.5015,0.001,0.2134,23.1743,12.2181,3.054
RPC_CC,961,0.88587,2.5782,0.9973,discharge,3,-29.837,4.1557,2414.1,12,19.259,0.001,0.2134,3.5697,3.7975,2.115
RPC_CC,961,0.88587,2.5782,0.9544,discharge,3,-29.738,4.0836,300.0,12,16.804,0.001,0.2134,5.2598,6.9144,1.176
RPC_CC,961,0.88587,2.5782,0.9114,discharge,3,-29.685,4.065,300.0,12,15.9897,0.001,0.2134,6.416,6.7103,1.18
RPC_CC,961,0.88587,2.5782,0.8254,discharge,3,-29.696,3.9699,300.0,12,15.042,0.001,0.2134,5.9569,6.5122,1.485
RPC_CC,961,0.88587,2.5782,0.7395,discharge,3,-29.659,3.8804,300.0,12,14.3823,0.001,0.2134,6.6088,8.0319,1.342
RPC_CC,961,0.88587,2.5782,0.6535,discharge,3,-29.594,3.7895,300.0,12,14.0162,0.001,0.2134,7.503,8.0319,1.378
RPC_CC,961,0.88587,2.5782,0.5676,discharge,3,-29.557,3.7017,300.0,12,14.0549,0.001,0.2134,7.9866,8.0319,1.194
RPC_CC,961,0.88587,2.5782,0.4816,discharge,3,-29.485,3.6303,300.0,12,14.3752,0.001,0.2134,9.455,9.6139,1.114
RPC_CC,961,0.88587,2.5782,0.3957,discharge,3,-29.273,3.5641,300.0,12,15.1881,0.001,0.2134,13.6381,12.2181,1.65
RPC_CC,961,0.88587,2.5782,0.2678,discharge,2,-18.515,3.4255,300.0,12,19.9863,0.001,0.2134,43.1558,13.3672,2.952
RPC_CC,961,0.88587,2.5782,0.2254,discharge,1,-11.331,3.3861,300.0,12,25.2612,0.001,0.2134,58.2607,10.2076,3.515
RPC_CC,961,0.88587,2.5782,0.1828,discharge,0,-6.064,3.293,300.0,12,30.7333,0.001,0.2134,102.2103,12.2181,2.909
RPC_CC,961,0.88587,2.5782,0.1572,discharge,0,-3.205,3.1326,300.0,12,36.4311,0.001,0.2134,147.6035,12.9727,2.092
RPC_CC,961,0.88587,2.5782,0.9973,discharge,3,-29.852,4.1555,2425.5,12,19.2914,0.001,0.2134,3.5764,3.7975,2.139
RPC_CC,961,0.88587,2.5782,0.9544,discharge,3,-29.752,4.0835,300.0,12,16.8356,0.001,0.2134,5.2795,6.9144,1.168
RPC_CC,961,0.88587,2.5782,0.9114,discharge,3,-29.698,4.0648,300.0,12,16.0055,0.001,0.2134,6.3456,6.5122,1.215
RPC_CC,961,0.88587,2.5782,0.8254,discharge,3,-29.708,3.9695,300.1,12,15.0496,0.001,0.2134,5.8976,6.32,1.515
RPC_CC,961,0.88587,2.5782,0.7395,discharge,3,-29.671,3.8803,300.1,12,14.4156,0.001,0.2134,6.6167,8.0319,1.358
RPC_CC,961,0.88587,2.5782,0.6535,discharge,3,-29.607,3.7895,300.1,12,14.0515,0.001,0.2134,7.5183,8.0319,1.334
RPC_CC,961,0.88587,2.5782,0.5676,discharge,3,-29.57,3.7013,300.1,12,14.079,0.001,0.2134,7.991,8.0319,1.186
RPC_CC,961,0.88587,2.5782,0.4816,discharge,3,-29.498,3.6302,300.1,12,14.3937,0.001,0.2134,9.3094,9.3301,1.154
RPC_CC,961,0.88587,2.5782,0.3957,discharge,3,-29.289,3.5638,300.1,12,15.2135,0.001,0.2134,13.6756,12.2181,1.663
RPC_CC,961,0.88587,2.5782,0.2676,discharge,2,-21.023,3.4254,300.1,12,19.571,0.001,0.2134,48.3762,14.6245,3.5
RPC_CC,961,0.88587,2.5782,0.2252,discharge,1,-13.764,3.3864,300.1,12,24.3519,0.001,0.2134,66.9483,11.8574,4.035
RPC_CC,961,0.88587,2.5782,0.1826,discharge,1,-8.591,3.2941,300.0,12,29.1248,0.001,0.2134,120.7808,14.1928,3.319
RPC_CC,961,0.88587,2.5782,0.7435,charge,1,14.697,3.8801,300.0,12,15.5011,0.001,0.2134,2.9862,2.1491,1.549
RPC_CC,961,0.88587,2.5782,0.6575,charge,1,15.001,3.7893,300.0,12,14.9311,0.001,0.2134,6.0084,7.7948,0.614
RPC_CC,961,0.88587,2.5782,0.5715,charge,1,15.001,3.702,300.0,11,14.9292,0.001,0.2134,5.9831,7.5647,0.596
RPC_CC,961,0.88587,2.5782,0.4856,charge,1,15.001,3.6305,300.0,12,15.2129,0.001,0.2134,5.2978,7.1247,0.56
RPC_CC,961,0.88587,2.5782,0.3996,charge,1,15.001,3.5638,300.0,12,15.8093,0.001,0.2134,5.741,7.3414,0.363
RPC_CC,961,0.88587,2.5782,0.3136,charge,1,15.001,3.4717,300.0,12,17.005,0.001,0.2134,6.6616,8.7874,0.615
RPC_CC,961,0.88587,2.5782,0.2707,charge,1,15.001,3.424,300.0,12,17.7986,0.001,0.2134,5.7763,9.0547,0.809
RPC_CC,961,0.88587,2.5782,0.2277,charge,1,15.001,3.3857,300.0,12,18.7743,0.001,0.2134,4.3328,5.7767,0.966
RPC_CC,961,0.88587,2.5782,0.1847,charge,1,15.001,3.2939,300.0,12,20.2284,0.001,0.2134,7.454,4.8261,0.684
RPC_CC,961,0.88587,2.5782,0.1589,charge,1,15.001,3.1814,4584.7,12,22.5403,0.001,0.2134,14.6134,8.7874,1.297
RPC_CC,961,0.88587,2.5782,0.146,charge,1,15.001,3.0375,300.0,12,24.2129,0.001,0.2134,19.2878,8.7874,1.722
RPC_CC,961,0.88587,2.5782,0.9572,charge,0,2.147,4.0828,300.1,12,23.7066,0.001,0.2134,8.6163,5.4407,0.319
RPC_CC,961,0.88587,2.5782,0.9143,charge,0,3.161,4.063,300.1,12,20.6744,0.001,0.2134,8.1988,5.9524,0.294
RPC_CC,961,0.88587,2.5782,0.8288,charge,1,7.816,3.9669,300.1,12,17.2176,0.001,0.2134,8.6426,8.528,0.429
RPC_CC,961,0.88587,2.5782,0.7434,charge,1,13.501,3.8802,300.1,12,15.7336,0.001,0.2134,6.1068,7.7948,0.526
RPC_CC,961,0.88587,2.5782,0.6576,charge,1,15.057,3.7892,300.1,12,15.1584,0.001,0.2134,5.6902,7.7948,0.58
RPC_CC,961,0.88587,2.5782,0.5716,charge,1,15.059,3.7018,300.1,12,15.169,0.001,0.2134,5.6612,7.5647,0.533
RPC_CC,961,0.88587,2.5782,0.4856,charge,1,15.052,3.6306,300.1,12,15.4282,0.001,0.2134,4.9897,7.1247,0.511
RPC_CC,961,0.88587,2.5782,0.3996,charge,1,15.056,3.5638,300.1,12,16.0501,0.001,0.2134,5.3182,7.1247,0.375
RPC_CC,961,0.88587,2.5782,0.3137,charge,1,15.065,3.4719,300.1,12,17.2701,0.001,0.2134,6.2529,8.7874,0.566
RPC_CC,961,0.88587,2.5782,0.2707,charge,1,15.057,3.4239,300.1,12,18.0378,0.001,0.2134,5.4102,9.0547,0.725
RPC_CC,961,0.88587,2.5782,0.2277,charge,1,15.046,3.3859,300.1,12,19.0205,0.001,0.2134,4.064,5.9524,0.869
RPC_CC,961,0.88587,2.5782,0.1848,charge,1,15.067,3.2954,300.1,12,20.674,0.001,0.2134,6.8056,4.8261,0.628
RPC_CC,961,0.88587,2.5782,0.159,charge,1,15.253,3.1386,300.1,12,23.282,0.001,0.2134,14.3002,8.0319,1.516
