cell,cycle,SOH,CAP_Ah,SOC,direction,rate_rank,I_A,V_pre_V,rest_before_s,n_points,R0_mOhm,R1_mOhm,tau1_s,R2_mOhm,tau2_s,fit_rmse_mV
CC,262,0.95737,2.84665,0.0987,charge,3,28.46,3.3779,248.7,101,9.9771,0.9059,0.6134,5.9943,13.7257,0.4208
CC,300,0.95292,2.83341,1.0,discharge,0,-2.835,4.1657,99999.0,101,9.9964,1.4053,0.4523,12.6062,9.5138,0.1644
CC,300,0.95292,2.83341,1.0,charge,0,1.415,4.169,70.4,101,10.2907,1.8726,1.0224,19.7881,18.0012,0.1313
CC,300,0.95292,2.83341,0.9999,discharge,1,-11.335,4.1657,635.6,101,10.2439,1.3537,0.4996,7.5296,6.383,0.3137
CC,300,0.95292,2.83341,1.0,charge,1,1.683,4.172,160.3,101,16.7027,0.0105,0.05,0.01,2999.7829,0.1057
CC,300,0.95292,2.83341,0.9998,discharge,2,-22.664,4.1653,638.2,100,10.1852,1.2922,0.5163,4.795,4.9364,0.5373
CC,300,0.95292,2.83341,1.0,charge,2,1.55,4.1745,280.1,101,16.5197,0.0103,0.05,0.01,2995.0018,0.1761
CC,300,0.95292,2.83341,0.9997,discharge,3,-32.58,4.1653,636.8,101,10.0805,1.3642,0.5571,3.8158,5.1966,0.7937
CC,300,0.95292,2.83341,1.0,charge,3,1.461,4.1763,385.1,101,16.2853,0.01,0.05,0.01,2999.9983,0.1419
CC,300,0.95292,2.83341,0.9527,discharge,0,-2.835,4.1006,4790.1,101,10.2975,1.0717,0.7224,6.8971,8.9461,0.1198
CC,300,0.95292,2.83341,0.9528,charge,0,1.415,4.1018,70.5,101,9.4856,1.4088,0.224,7.1459,8.3435,0.1197
CC,300,0.95292,2.83341,0.9527,discharge,1,-11.334,4.1006,635.6,100,10.047,1.0561,0.4775,4.7869,6.1943,0.2399
CC,300,0.95292,2.83341,0.9528,charge,1,5.667,4.1038,160.3,101,10.0213,1.1019,0.5817,8.574,11.2261,0.1632
CC,300,0.95292,2.83341,0.9526,discharge,2,-22.664,4.1007,681.1,100,10.0242,1.1247,0.5705,3.9481,7.0683,0.463
CC,300,0.95292,2.83341,0.9528,charge,2,3.428,4.1058,280.3,101,9.7195,3.4578,0.449,13.3543,647.791,3.1763
CC,300,0.95292,2.83341,0.9525,discharge,3,-32.579,4.1012,657.8,101,9.9497,1.0364,0.533,3.9319,8.2278,0.5085
CC,300,0.95292,2.83341,0.9528,charge,3,1.676,4.1073,385.4,101,9.363,1.4364,0.3529,199.9989,2071.4233,0.8696
CC,300,0.95292,2.83341,0.9055,discharge,0,-2.835,4.0823,4787.4,101,9.8205,0.9116,0.4227,5.7766,7.6179,0.1485
CC,300,0.95292,2.83341,0.9056,charge,0,1.417,4.0834,70.5,101,9.5278,1.0115,0.3319,5.2505,7.076,0.1205
CC,300,0.95292,2.83341,0.9055,discharge,1,-11.332,4.0817,635.6,101,9.7452,0.9774,0.5485,5.034,7.6,0.2516
CC,300,0.95292,2.83341,0.9056,charge,1,5.664,4.0848,160.2,101,9.7474,0.9094,0.601,5.0157,7.9719,0.1676
CC,300,0.95292,2.83341,0.9054,discharge,2,-22.665,4.0826,681.0,100,9.7552,1.0304,0.6013,4.9354,9.7396,0.3867
CC,300,0.95292,2.83341,0.9057,charge,2,9.159,4.0864,280.3,101,12.4038,0.01,0.05,0.01,2999.9997,0.4371
CC,300,0.95292,2.83341,0.9053,discharge,3,-32.579,4.0828,717.2,101,9.6459,0.8787,0.4875,5.128,10.4756,0.4594
CC,300,0.95292,2.83341,0.9057,charge,3,9.248,4.0877,385.1,101,12.1626,0.01,2999.9994,0.01,2999.9994,1.3548
CC,300,0.95292,2.83341,0.8111,discharge,0,-2.835,4.028,5415.3,100,9.3353,0.9965,0.5363,10.6544,10.8327,0.1299
CC,300,0.95292,2.83341,0.8111,charge,0,1.414,4.0296,70.5,101,9.3032,1.0581,0.8243,8.7837,10.7949,0.144
CC,300,0.95292,2.83341,0.811,discharge,1,-11.334,4.0282,635.6,101,9.4484,0.9566,0.6039,8.4441,8.4622,0.1891
CC,300,0.95292,2.83341,0.8112,charge,1,5.665,4.0322,160.4,101,9.2878,0.9308,0.6495,6.7818,9.1814,0.1614
CC,300,0.95292,2.83341,0.8109,discharge,2,-22.663,4.0286,681.0,101,9.4786,1.1082,0.6872,6.4464,8.1903,0.4602
CC,300,0.95292,2.83341,0.8113,charge,2,13.418,4.034,280.1,101,11.5138,0.6477,0.0945,0.01,3000.0,2.2744
CC,300,0.95292,2.83341,0.8108,discharge,3,-32.578,4.029,761.3,101,9.389,0.953,0.5327,5.6405,7.4882,0.5148
CC,300,0.95292,2.83341,0.7166,discharge,0,-2.835,3.924,5456.2,101,9.3441,0.9696,0.6694,12.1305,12.9422,0.1347
CC,300,0.95292,2.83341,0.7167,charge,0,1.416,3.9261,70.5,101,9.1047,0.9362,0.5035,7.6014,9.1011,0.1176
CC,300,0.95292,2.83341,0.7166,discharge,1,-11.334,3.9242,635.6,101,9.2838,0.8253,0.492,7.0543,6.6325,0.2176
CC,300,0.95292,2.83341,0.7168,charge,1,5.664,3.9291,160.3,101,9.1039,0.8969,0.7368,5.5177,9.0764,0.1489
CC,300,0.95292,2.83341,0.7165,discharge,2,-22.664,3.9243,681.0,100,9.3643,1.2453,0.9209,5.0547,8.2614,0.3356
CC,300,0.95292,2.83341,0.7168,charge,2,16.997,3.9308,280.2,101,8.8928,0.6833,0.584,6.215,11.593,0.2432
CC,300,0.95292,2.83341,0.7164,discharge,3,-32.58,3.9248,802.3,101,9.1507,1.0344,0.6341,4.7877,8.0235,0.5
CC,300,0.95292,2.83341,0.7169,charge,3,23.225,3.9316,385.5,101,10.5965,0.7931,0.1701,0.01,3000.0,3.1487
CC,300,0.95292,2.83341,0.6222,discharge,0,-2.835,3.8433,5563.8,101,9.0335,0.8984,0.4047,11.7179,11.143,0.1375
CC,300,0.95292,2.83341,0.6223,charge,0,1.414,3.8447,70.5,100,8.9125,1.2937,0.8431,9.9483,13.2679,0.1287
CC,300,0.95292,2.83341,0.6222,discharge,1,-11.332,3.8427,635.6,101,9.0754,0.9061,0.5402,6.4394,7.2529,0.2246
CC,300,0.95292,2.83341,0.6223,charge,1,5.666,3.8467,160.4,101,9.013,0.8071,0.4752,7.5856,9.6333,0.123
CC,300,0.95292,2.83341,0.6221,discharge,2,-22.664,3.8415,681.1,101,9.1332,0.8336,0.5699,5.4021,8.0578,0.33
CC,300,0.95292,2.83341,0.6224,charge,2,16.997,3.8482,280.3,101,8.9951,0.7412,0.5994,5.5675,8.5769,0.2504
CC,300,0.95292,2.83341,0.622,discharge,3,-32.579,3.841,802.4,101,9.1421,0.7416,0.513,5.4518,9.0771,0.4239
CC,300,0.95292,2.83341,0.6225,charge,3,28.328,3.8502,385.1,101,8.9067,3.4181,2.8881,0.01,2999.9999,4.2987
CC,300,0.95292,2.83341,0.5278,discharge,0,-2.835,3.7366,5615.8,101,8.9431,0.6165,0.6213,8.5998,11.6832,0.1098
CC,300,0.95292,2.83341,0.5278,charge,0,1.416,3.738,70.5,101,8.7403,0.6931,0.4018,7.1834,10.0629,0.1048
CC,300,0.95292,2.83341,0.5277,discharge,1,-11.332,3.7368,635.6,101,8.9885,0.5776,0.6444,6.805,9.1812,0.1607
CC,300,0.95292,2.83341,0.5279,charge,1,5.663,3.7401,160.4,100,8.9194,0.6604,0.8411,6.4139,9.5317,0.1486
CC,300,0.95292,2.83341,0.5276,discharge,2,-22.665,3.7364,681.0,101,8.9484,0.6711,0.7859,5.9878,8.9686,0.2878
CC,300,0.95292,2.83341,0.528,charge,2,16.996,3.7422,280.4,101,8.8171,0.8508,0.8661,6.3872,12.2961,0.2471
CC,300,0.95292,2.83341,0.5275,discharge,3,-32.578,3.7373,802.2,101,8.938,0.6885,0.7967,5.867,9.4013,0.3596
CC,300,0.95292,2.83341,0.5281,charge,3,28.327,3.7438,385.6,101,8.7181,0.6994,0.6625,6.2261,11.8866,0.265
CC,300,0.95292,2.83341,0.4333,discharge,0,-2.835,3.6555,5621.0,101,8.8955,0.5117,0.5032,8.2163,12.2143,0.1276
CC,300,0.95292,2.83341,0.4334,charge,0,1.416,3.6561,70.5,100,9.2622,0.7451,1.1354,8.108,14.7896,0.1304
CC,300,0.95292,2.83341,0.4333,discharge,1,-11.332,3.6557,635.6,101,8.8872,0.5183,0.7613,7.2658,10.739,0.1383
CC,300,0.95292,2.83341,0.4334,charge,1,5.665,3.6593,160.3,101,8.7579,0.4104,0.4562,5.8693,8.2581,0.0925
CC,300,0.95292,2.83341,0.4332,discharge,2,-22.665,3.6559,681.0,101,8.8469,0.5477,0.7557,5.8214,8.467,0.277
CC,300,0.95292,2.83341,0.4335,charge,2,16.995,3.6614,280.3,101,8.7239,0.9502,1.2201,5.4206,12.5708,0.1932
CC,300,0.95292,2.83341,0.4331,discharge,3,-32.578,3.6561,802.2,101,8.8063,0.6916,0.9038,5.7507,9.4801,0.3881
CC,300,0.95292,2.83341,0.4336,charge,3,28.328,3.663,385.3,101,8.6268,0.7557,0.8929,5.8112,13.3339,0.2608
CC,300,0.95292,2.83341,0.3389,discharge,0,-2.836,3.5941,5621.2,101,8.9275,0.5576,0.681,8.7874,13.4263,0.1127
CC,300,0.95292,2.83341,0.339,charge,0,1.418,3.5961,70.5,100,9.0818,0.5474,0.8837,7.8231,13.247,0.1028
CC,300,0.95292,2.83341,0.3388,discharge,1,-11.333,3.5948,635.6,101,9.1596,0.4866,0.6543,7.5145,10.7772,0.1571
CC,300,0.95292,2.83341,0.339,charge,1,5.666,3.5985,160.4,101,9.0867,0.5114,0.8203,6.9089,10.967,0.1242
CC,300,0.95292,2.83341,0.3387,discharge,2,-22.663,3.5946,681.0,101,9.1498,0.5769,0.8152,6.5198,9.6629,0.2814
CC,300,0.95292,2.83341,0.3391,charge,2,16.997,3.6015,280.3,101,8.9989,0.6327,0.9453,4.8957,8.8034,0.2056
CC,300,0.95292,2.83341,0.3387,discharge,3,-32.579,3.5948,802.2,101,9.1104,0.6106,0.7452,6.4461,9.9394,0.3524
CC,300,0.95292,2.83341,0.3392,charge,3,28.326,3.6037,385.4,101,8.901,0.6884,0.8805,4.9039,10.6192,0.2653
CC,300,0.95292,2.83341,0.2445,discharge,0,-2.833,3.5095,5621.1,101,9.4359,0.6307,0.5953,9.4636,12.3841,0.089
CC,300,0.95292,2.83341,0.2445,charge,0,1.416,3.5104,70.5,101,9.8609,0.7477,0.8515,9.4081,14.5177,0.111
CC,300,0.95292,2.83341,0.2444,discharge,1,-11.333,3.5099,635.6,101,9.4907,0.7267,0.7772,8.3971,12.2192,0.1974
CC,300,0.95292,2.83341,0.2446,charge,1,5.665,3.5169,160.4,101,9.3692,0.5861,0.6627,7.9946,12.4196,0.1135
CC,300,0.95292,2.83341,0.2443,discharge,2,-22.663,3.5131,681.0,101,9.4774,0.6434,0.7656,8.2644,10.8685,0.3669
CC,300,0.95292,2.83341,0.2447,charge,2,16.995,3.5218,280.5,101,9.1916,0.4761,0.5054,7.2037,11.3802,0.1662
CC,300,0.95292,2.83341,0.2442,discharge,3,-32.58,3.5139,802.3,100,9.4195,0.7383,0.8279,10.7975,15.5897,0.5579
CC,300,0.95292,2.83341,0.2447,charge,3,28.33,3.5244,385.7,101,9.062,0.3746,0.4239,5.4041,8.0473,0.2348
CC,300,0.95292,2.83341,0.1973,discharge,0,-2.834,3.4519,5077.3,101,9.7333,0.6687,0.4264,9.1698,10.3132,0.122
CC,300,0.95292,2.83341,0.1973,charge,0,1.416,3.4546,70.5,101,9.8587,0.9302,1.0105,10.134,15.2443,0.1158
CC,300,0.95292,2.83341,0.1972,discharge,1,-11.333,3.4531,635.6,101,9.9859,0.843,0.614,8.68,10.7036,0.2109
CC,300,0.95292,2.83341,0.1973,charge,1,5.665,3.4589,160.4,101,9.8231,0.6661,0.5764,8.863,13.2349,0.1381
CC,300,0.95292,2.83341,0.1971,discharge,2,-22.664,3.4547,681.1,101,10.0342,1.037,0.8481,21.8978,30.4992,0.5341
CC,300,0.95292,2.83341,0.1974,charge,2,16.997,3.4624,280.5,101,9.5894,0.4966,0.4342,7.8629,11.7783,0.2474
CC,300,0.95292,2.83341,0.197,discharge,3,-32.579,3.4535,802.1,101,9.8622,0.8089,0.3828,200.0,242.8551,1.5915
CC,300,0.95292,2.83341,0.1975,charge,3,28.329,3.4648,385.6,101,9.4372,0.4627,0.6299,6.8025,10.7458,0.299
CC,300,0.95292,2.83341,0.15,discharge,0,-2.836,3.412,5077.4,101,10.5704,0.7559,0.5966,11.2869,10.1786,0.0766
CC,300,0.95292,2.83341,0.1501,charge,0,1.415,3.4144,70.5,101,10.4267,1.1113,0.8934,8.6077,11.0949,0.1053
CC,300,0.95292,2.83341,0.15,discharge,1,-11.333,3.4125,635.6,101,10.5137,1.2901,0.6873,38.3294,39.487,0.3365
CC,300,0.95292,2.83341,0.1501,charge,1,5.665,3.421,160.4,101,10.0975,0.8986,0.4236,5.7387,8.887,0.1333
CC,300,0.95292,2.83341,0.1499,discharge,2,-22.667,3.4143,681.0,101,10.7389,199.9999,250.0786,199.9999,240.8252,3.3728
CC,300,0.95292,2.83341,0.1502,charge,2,16.996,3.4253,280.4,101,9.8402,0.5924,0.511,7.035,14.1767,0.249
CC,300,0.95292,2.83341,0.1503,charge,3,28.329,3.4272,375.6,100,9.4517,0.4138,0.4508,7.1082,13.4186,0.2569
CC,300,0.95292,2.83341,0.1028,discharge,0,-2.833,3.3604,5077.1,101,11.3443,1.9221,0.4177,27.9689,15.1858,0.1576
CC,300,0.95292,2.83341,0.1029,charge,0,1.416,3.3645,70.5,101,11.4182,1.7094,0.6895,16.5211,12.5877,0.1326
CC,300,0.95292,2.83341,0.1028,discharge,1,-11.333,3.3625,635.6,101,12.8865,200.0,127.7062,200.0,127.7229,3.1699
CC,300,0.95292,2.83341,0.1029,charge,1,5.665,3.3745,160.4,100,10.8364,1.2951,0.3103,8.2377,6.6667,0.1864
CC,300,0.95292,2.83341,0.103,charge,2,16.997,3.3801,233.1,101,10.4246,1.1446,0.6578,5.0155,8.8265,0.3918
CC,300,0.95292,2.83341,0.1031,charge,3,28.33,3.3802,237.8,100,10.0834,0.8643,0.5743,5.9977,13.6081,0.463
CC,337,0.94852,2.82032,1.0,discharge,0,-2.823,4.1649,99999.0,101,10.6178,1.5152,0.4802,12.9266,9.7004,0.1584
CC,337,0.94852,2.82032,1.0,charge,0,1.409,4.1672,70.4,101,10.5735,1.7663,0.7764,18.2019,14.7327,0.1528
CC,337,0.94852,2.82032,0.9999,discharge,1,-11.282,4.164,635.5,101,10.5183,1.3864,0.4433,7.4557,6.0795,0.3643
CC,337,0.94852,2.82032,1.0,charge,1,1.726,4.1695,160.2,101,17.7317,0.01,0.05,0.01,2999.9419,0.164
CC,337,0.94852,2.82032,0.9998,discharge,2,-22.565,4.1634,638.7,101,10.3795,1.3531,0.4406,4.7614,4.7592,0.6179
CC,337,0.94852,2.82032,1.0,charge,2,1.586,4.1732,280.2,101,16.9569,0.0101,0.05,0.01,2995.9715,0.1591
CC,337,0.94852,2.82032,0.9997,discharge,3,-32.435,4.1634,637.2,101,10.2982,1.3985,0.508,3.7969,5.111,0.8536
CC,337,0.94852,2.82032,1.0,charge,3,1.498,4.1749,385.1,101,16.8201,0.01,0.05,0.01,2999.9999,0.1644
CC,337,0.94852,2.82032,0.953,discharge,0,-2.821,4.1,4790.4,101,9.9438,1.0435,0.3647,6.5288,7.5428,0.1453
CC,337,0.94852,2.82032,0.953,charge,0,1.408,4.1013,70.4,101,9.8806,1.2125,0.5457,7.242,9.3697,0.1343
CC,337,0.94852,2.82032,0.9529,discharge,1,-11.284,4.1003,635.5,101,10.045,1.0502,0.4886,4.7093,6.1907,0.2355
CC,337,0.94852,2.82032,0.953,charge,1,5.642,4.1034,160.3,101,10.0112,1.0663,0.5292,8.3572,10.6827,0.1663
CC,337,0.94852,2.82032,0.9528,discharge,2,-22.562,4.1002,681.0,101,10.0988,1.1255,0.5631,3.9737,7.1926,0.487
CC,337,0.94852,2.82032,0.9531,charge,2,6.792,4.1054,280.1,101,13.9456,0.01,0.05,0.01,2999.8247,0.6666
CC,337,0.94852,2.82032,0.9527,discharge,3,-32.433,4.1006,692.2,101,10.1046,1.0545,0.5269,3.992,8.3961,0.5837
CC,337,0.94852,2.82032,0.9531,charge,3,6.635,4.1071,384.9,101,14.0177,0.01,0.05,0.01,2999.8086,0.6449
CC,337,0.94852,2.82032,0.9059,discharge,0,-2.823,4.082,4844.7,101,9.9754,0.9951,0.4489,5.851,7.6888,0.1297
CC,337,0.94852,2.82032,0.906,charge,0,1.408,4.0832,70.5,101,10.0201,0.7218,0.4981,5.3753,7.3427,0.1286
CC,337,0.94852,2.82032,0.9059,discharge,1,-11.282,4.0821,635.6,101,9.995,1.0138,0.5275,5.1542,7.7195,0.2595
CC,337,0.94852,2.82032,0.906,charge,1,5.641,4.0846,160.3,101,9.9391,0.9355,0.5529,5.1645,8.0747,0.1579
CC,337,0.94852,2.82032,0.9058,discharge,2,-22.563,4.0824,681.0,101,9.9336,1.0355,0.5333,4.9799,9.322,0.4514
CC,337,0.94852,2.82032,0.9061,charge,2,8.963,4.0862,280.1,101,12.7078,0.01,0.05,0.01,2999.9996,0.7074
CC,337,0.94852,2.82032,0.9057,discharge,3,-32.435,4.0827,715.6,101,9.8691,0.8889,0.4845,5.2346,10.4785,0.4331
CC,337,0.94852,2.82032,0.9061,charge,3,8.907,4.0876,385.2,101,12.6306,0.01,0.05,0.01,2999.9997,0.7555
CC,337,0.94852,2.82032,0.8119,discharge,0,-2.821,4.0269,5413.1,101,9.6273,0.988,0.7982,11.403,12.1987,0.1312
CC,337,0.94852,2.82032,0.812,charge,0,1.41,4.0278,70.5,101,10.0735,1.0318,0.8082,9.2289,11.4572,0.1164
CC,337,0.94852,2.82032,0.8119,discharge,1,-11.282,4.0273,635.6,101,9.4708,0.966,0.5808,8.5163,8.4491,0.215
CC,337,0.94852,2.82032,0.812,charge,1,5.639,4.0313,160.4,101,9.3157,0.9047,0.5985,6.8243,9.0343,0.1305
CC,337,0.94852,2.82032,0.8118,discharge,2,-22.563,4.0274,681.0,101,9.4252,1.109,0.6585,6.4353,8.0156,0.4463
CC,337,0.94852,2.82032,0.8117,discharge,3,-32.433,4.0281,734.6,101,9.3478,0.962,0.5375,5.672,7.558,0.4732
CC,337,0.94852,2.82032,0.812,charge,3,5.026,4.0345,385.2,101,11.4851,0.01,2962.4563,106.3338,2931.8248,0.892
CC,337,0.94852,2.82032,0.7179,discharge,0,-2.824,3.9236,5368.0,101,9.4768,0.9738,0.6981,12.2966,13.0897,0.1428
CC,337,0.94852,2.82032,0.718,charge,0,1.408,3.9258,70.5,101,9.1113,0.9615,0.39,7.5135,8.3965,0.1303
CC,337,0.94852,2.82032,0.7179,discharge,1,-11.281,3.9238,635.5,101,9.3947,0.8297,0.4576,7.0651,6.537,0.2021
CC,337,0.94852,2.82032,0.718,charge,1,5.642,3.9281,160.3,101,9.3364,0.9215,0.6876,5.7049,9.0499,0.1624
CC,337,0.94852,2.82032,0.7178,discharge,2,-22.562,3.9241,681.0,101,9.4119,1.2091,0.734,5.1329,7.7162,0.4493
CC,337,0.94852,2.82032,0.7181,charge,2,16.924,3.9305,280.3,101,9.0503,0.6763,0.6045,6.2814,11.4651,0.238
CC,337,0.94852,2.82032,0.7177,discharge,3,-32.433,3.9244,802.2,101,9.3033,1.0316,0.6311,4.8672,8.0415,0.5238
CC,337,0.94852,2.82032,0.6239,discharge,0,-2.824,3.8421,5514.6,101,9.1899,0.8724,0.4701,11.6117,10.9676,0.1269
CC,337,0.94852,2.82032,0.6239,charge,0,1.408,3.8436,70.5,101,9.019,1.2899,0.7238,9.867,12.6627,0.1261
CC,337,0.94852,2.82032,0.6238,discharge,1,-11.283,3.8415,635.6,101,9.2393,0.9022,0.5533,6.5093,7.3158,0.2417
CC,337,0.94852,2.82032,0.624,charge,1,5.642,3.8458,160.4,101,9.1471,0.8247,0.4784,7.7413,9.7594,0.1321
CC,337,0.94852,2.82032,0.6237,discharge,2,-22.563,3.8403,681.0,101,9.2182,0.8376,0.5846,5.5106,8.2332,0.3492
CC,337,0.94852,2.82032,0.6241,charge,2,16.924,3.848,280.4,101,9.0152,0.7201,0.5901,5.6768,8.5385,0.2355
CC,337,0.94852,2.82032,0.6237,discharge,3,-32.433,3.84,802.2,101,9.1369,0.745,0.5298,5.5534,9.2836,0.4447
CC,337,0.94852,2.82032,0.5299,discharge,0,-2.822,3.7374,5615.5,101,8.8922,0.6402,0.6356,8.6612,11.8652,0.1003
CC,337,0.94852,2.82032,0.53,charge,0,1.408,3.7388,70.5,100,8.7781,0.5546,0.7604,7.3378,10.8881,0.0876
CC,337,0.94852,2.82032,0.5298,discharge,1,-11.283,3.7374,635.6,101,8.9525,0.5618,0.6341,6.8492,9.1738,0.1678
CC,337,0.94852,2.82032,0.53,charge,1,5.644,3.7407,160.3,101,8.9013,0.7116,0.9471,6.5172,9.9977,0.1263
CC,337,0.94852,2.82032,0.5298,discharge,2,-22.56,3.7376,681.0,101,9.0107,0.6856,0.801,6.0751,9.0226,0.2616
CC,337,0.94852,2.82032,0.5301,charge,2,16.921,3.7422,280.4,101,8.9097,0.9066,0.9537,6.6332,13.1428,0.216
CC,337,0.94852,2.82032,0.5297,discharge,3,-32.433,3.7378,802.1,101,9.0308,0.7007,0.8102,5.957,9.3864,0.366
CC,337,0.94852,2.82032,0.5302,charge,3,28.202,3.7444,385.3,101,8.82,0.7015,0.6747,6.2648,11.7778,0.2667
CC,337,0.94852,2.82032,0.4359,discharge,0,-2.822,3.6555,5620.8,101,9.0237,0.5321,0.4557,8.2391,11.732,0.1283
CC,337,0.94852,2.82032,0.4359,charge,0,1.409,3.6569,70.5,101,8.4704,0.928,0.1237,7.1387,10.5047,0.0928
CC,337,0.94852,2.82032,0.4358,discharge,1,-11.283,3.6555,635.6,101,9.078,0.5239,0.797,7.397,10.6758,0.1458
CC,337,0.94852,2.82032,0.436,charge,1,5.639,3.6587,160.4,101,9.0999,0.4983,0.6834,6.2019,9.0177,0.1285
CC,337,0.94852,2.82032,0.4357,discharge,2,-22.562,3.656,681.0,101,9.0855,0.5846,0.8691,6.0102,8.7694,0.2868
CC,337,0.94852,2.82032,0.4361,charge,2,16.921,3.6617,280.4,101,8.9324,0.8929,1.1396,5.4382,11.6913,0.2148
CC,337,0.94852,2.82032,0.4357,discharge,3,-32.432,3.6561,802.3,100,9.0364,0.6952,0.9309,5.8758,9.4536,0.3682
CC,337,0.94852,2.82032,0.4362,charge,3,28.201,3.6633,385.3,101,8.81,0.7361,0.8276,5.7418,12.3977,0.2799
CC,337,0.94852,2.82032,0.3419,discharge,0,-2.82,3.5948,5620.7,101,9.1192,0.5565,0.6753,9.036,13.9135,0.1194
CC,337,0.94852,2.82032,0.3419,charge,0,1.407,3.5962,70.5,101,8.9394,0.5985,0.8057,7.6345,12.5876,0.1149
CC,337,0.94852,2.82032,0.3418,discharge,1,-11.281,3.5949,635.5,101,9.1007,0.523,0.7416,7.6238,11.0915,0.1373
CC,337,0.94852,2.82032,0.342,charge,1,5.639,3.5978,160.4,100,9.1391,0.5242,0.7382,6.876,10.7115,0.1279
CC,337,0.94852,2.82032,0.3417,discharge,2,-22.564,3.595,681.0,101,9.0902,0.5839,0.7926,6.5764,9.7314,0.3002
CC,337,0.94852,2.82032,0.342,charge,2,16.923,3.6017,280.4,101,8.9251,0.6346,0.9065,4.8916,8.6892,0.2092
CC,337,0.94852,2.82032,0.3416,discharge,3,-32.432,3.5951,802.2,101,9.0778,0.6302,0.7975,6.5524,10.1816,0.3317
CC,337,0.94852,2.82032,0.3422,charge,3,28.201,3.6041,385.3,101,8.8884,0.704,0.8913,4.9557,10.7556,0.2651
CC,337,0.94852,2.82032,0.2479,discharge,0,-2.82,3.5096,5620.5,101,9.7774,0.6004,0.8903,10.2493,13.8762,0.1257
CC,337,0.94852,2.82032,0.2479,charge,0,1.407,3.5114,70.5,101,9.6609,0.7495,1.0452,9.4496,14.6651,0.111
CC,337,0.94852,2.82032,0.2478,discharge,1,-11.283,3.5101,635.6,101,9.7016,0.7421,0.7143,8.5176,11.8391,0.2003
CC,337,0.94852,2.82032,0.2479,charge,1,5.641,3.5173,160.4,101,9.5609,0.662,0.7812,8.3014,12.945,0.1297
CC,337,0.94852,2.82032,0.2477,discharge,2,-22.564,3.5131,681.0,101,9.6852,0.6604,0.6565,8.5687,10.7895,0.4148
CC,337,0.94852,2.82032,0.248,charge,2,16.921,3.5221,280.3,101,9.3949,0.5074,0.5099,7.3004,11.3406,0.1856
CC,337,0.94852,2.82032,0.2476,discharge,3,-32.434,3.5143,802.1,101,9.687,0.8213,0.8856,12.6409,18.3422,0.5877
CC,337,0.94852,2.82032,0.2481,charge,3,28.202,3.5249,385.5,101,9.2779,0.3835,0.4403,5.4865,8.0785,0.2565
CC,337,0.94852,2.82032,0.2008,discharge,0,-2.821,3.4532,5077.1,101,9.9903,0.7017,0.44,9.4586,10.7107,0.1251
CC,337,0.94852,2.82032,0.2009,charge,0,1.407,3.4551,70.5,101,9.7957,0.8503,0.3873,9.0053,11.7762,0.0916
CC,337,0.94852,2.82032,0.2008,discharge,1,-11.283,3.4537,635.5,101,9.9973,0.8824,0.6719,8.94,11.111,0.206
CC,337,0.94852,2.82032,0.2009,charge,1,5.641,3.4597,160.3,101,9.8164,0.6392,0.5152,8.8789,13.1914,0.1206
CC,337,0.94852,2.82032,0.2007,discharge,2,-22.563,3.4554,681.0,101,10.0119,1.0162,0.8038,22.1727,30.107,0.5469
CC,337,0.94852,2.82032,0.201,charge,2,16.923,3.4631,280.4,101,9.6001,0.5003,0.573,8.0335,12.3224,0.2231
CC,337,0.94852,2.82032,0.2006,discharge,3,-32.433,3.4548,802.2,101,9.8596,0.7781,0.3785,200.0,239.1615,1.5915
CC,337,0.94852,2.82032,0.2011,charge,3,28.202,3.4649,385.6,101,9.3988,0.4625,0.6043,6.8139,10.6902,0.3084
CC,337,0.94852,2.82032,0.1538,discharge,0,-2.824,3.4124,5076.9,101,10.4389,0.9652,0.259,11.3276,9.5462,0.1237
CC,337,0.94852,2.82032,0.1539,charge,0,1.407,3.4151,70.5,101,10.4743,0.9334,0.3183,7.9615,8.4013,0.0886
CC,337,0.94852,2.82032,0.1538,discharge,1,-11.284,3.4131,635.5,101,10.7395,1.3697,0.6563,44.1711,43.5245,0.3542
CC,337,0.94852,2.82032,0.1539,charge,1,5.639,3.4218,160.4,101,10.3854,0.9129,0.5245,5.98,9.4104,0.1575
CC,337,0.94852,2.82032,0.1537,discharge,2,-22.566,3.4151,680.9,101,11.028,200.0,230.8063,200.0,230.8116,3.3748
CC,337,0.94852,2.82032,0.154,charge,2,16.921,3.4261,280.4,101,10.0258,0.6314,0.528,7.2231,14.4583,0.2691
CC,337,0.94852,2.82032,0.1541,charge,3,28.202,3.4283,371.0,101,9.6426,0.4078,0.4439,7.1488,13.3172,0.2609
CC,337,0.94852,2.82032,0.1068,discharge,0,-2.822,3.3608,5076.9,101,11.7037,2.1234,0.3819,29.1413,14.9657,0.1634
CC,337,0.94852,2.82032,0.1069,charge,0,1.409,3.3648,70.5,101,11.6314,1.6929,0.3557,15.7961,10.766,0.1067
CC,337,0.94852,2.82032,0.1068,discharge,1,-11.281,3.3627,635.6,100,13.2923,200.0,122.5926,200.0,122.5947,3.2699
CC,337,0.94852,2.82032,0.1069,charge,1,5.641,3.3747,160.4,101,11.154,1.2881,0.3838,8.4283,6.9003,0.1669
CC,337,0.94852,2.82032,0.107,charge,2,16.923,3.3808,234.4,101,10.4738,1.1399,0.624,5.0321,8.716,0.3783
