cell,cycle,SOH,CAP_Ah,SOC,soc_group,tau_s,direction,V_pre_V,V_min_V,n_rates,I_max_meas_A,I_star_lin4_A,I_star_lin2hi_A,spread_A,extrap,fit_r2
BOOST,1612,0.75891,2.27339,0.3153,11,2.0,charge,3.4122,4.2,4,-22.724,32.723,36.584,3.861,1.44,0.98287
BOOST,1612,0.75891,2.27339,0.3153,11,10.0,charge,3.4122,4.2,4,-22.724,28.076,30.399,2.323,1.236,0.98617
BOOST,1612,0.75891,2.27339,0.2774,12,2.0,charge,3.3695,4.2,4,-22.723,32.539,36.8,4.262,1.432,0.9798
BOOST,1612,0.75891,2.27339,0.2774,12,10.0,charge,3.3695,4.2,4,-22.723,28.274,30.955,2.681,1.244,0.98106
BOOST,1650,0.75197,2.25259,1.0,0,2.0,charge,4.1084,4.2,3,-1.818,1.719,1.553,0.166,0.945,0.85285
BOOST,1650,0.75197,2.25259,0.9581,1,2.0,charge,4.0705,4.2,4,-2.23,2.131,2.145,0.014,0.956,0.96227
BOOST,1650,0.75197,2.25259,0.9581,1,10.0,charge,4.0705,4.2,4,-2.23,2.132,,,0.956,0.9619
BOOST,1650,0.75197,2.25259,0.9205,2,2.0,charge,4.019,4.2,4,-3.592,3.451,,,0.961,0.98857
BOOST,1650,0.75197,2.25259,0.9205,2,10.0,charge,4.019,4.2,4,-3.592,3.452,3.464,0.012,0.961,0.98858
BOOST,1650,0.75197,2.25259,0.8454,3,2.0,charge,3.9098,4.2,4,-7.716,7.673,7.612,0.061,0.994,0.99977
BOOST,1650,0.75197,2.25259,0.8454,3,10.0,charge,3.9098,4.2,4,-7.716,7.491,7.612,0.121,0.971,0.97877
BOOST,1650,0.75197,2.25259,0.7703,4,2.0,charge,3.821,4.2,4,-12.0,11.905,12.0,0.095,0.992,0.9984
BOOST,1650,0.75197,2.25259,0.7703,4,10.0,charge,3.821,4.2,4,-12.0,11.814,11.906,0.092,0.985,0.98628
BOOST,1650,0.75197,2.25259,0.6952,5,2.0,charge,3.7406,4.2,4,-15.985,16.116,15.985,0.131,1.008,0.99593
BOOST,1650,0.75197,2.25259,0.6952,5,10.0,charge,3.7406,4.2,4,-15.985,14.997,15.985,0.988,0.938,0.97829
BOOST,1650,0.75197,2.25259,0.62,6,2.0,charge,3.6681,4.2,4,-19.581,19.348,19.573,0.225,0.988,0.99545
BOOST,1650,0.75197,2.25259,0.62,6,10.0,charge,3.6681,4.2,4,-19.581,18.343,19.581,1.238,0.937,0.96988
BOOST,1650,0.75197,2.25259,0.5449,7,2.0,charge,3.6106,4.2,4,-22.529,23.547,24.819,1.272,1.045,0.98696
BOOST,1650,0.75197,2.25259,0.5449,7,10.0,charge,3.6106,4.2,4,-22.529,21.3,22.517,1.217,0.945,0.97155
BOOST,1650,0.75197,2.25259,0.4698,8,2.0,charge,3.5451,4.2,4,-22.534,25.571,27.467,1.896,1.135,0.986
BOOST,1650,0.75197,2.25259,0.4698,8,10.0,charge,3.5451,4.2,4,-22.534,21.861,22.801,0.94,0.97,0.98288
BOOST,1650,0.75197,2.25259,0.3947,9,2.0,charge,3.4675,4.2,4,-22.534,28.736,31.513,2.777,1.275,0.98562
BOOST,1650,0.75197,2.25259,0.3947,9,10.0,charge,3.4675,4.2,4,-22.534,24.238,25.879,1.64,1.076,0.98335
BOOST,1650,0.75197,2.25259,0.3571,10,2.0,charge,3.4383,4.2,4,-22.534,30.326,33.39,3.064,1.346,0.98539
BOOST,1650,0.75197,2.25259,0.3571,10,10.0,charge,3.4383,4.2,4,-22.534,25.596,27.381,1.785,1.136,0.9863
BOOST,1650,0.75197,2.25259,0.3196,11,2.0,charge,3.4077,4.2,4,-22.534,31.314,34.823,3.509,1.39,0.98224
BOOST,1650,0.75197,2.25259,0.3196,11,10.0,charge,3.4077,4.2,4,-22.534,26.883,29.05,2.166,1.193,0.98504
BOOST,1650,0.75197,2.25259,0.282,12,2.0,charge,3.3611,4.2,4,-22.535,31.063,34.719,3.656,1.378,0.98113
BOOST,1650,0.75197,2.25259,0.282,12,10.0,charge,3.3611,4.2,4,-22.535,26.932,29.237,2.305,1.195,0.98145
BOOST,1687,0.74426,2.22951,0.958,1,2.0,charge,4.0683,4.2,4,-2.063,1.958,1.965,0.007,0.949,0.93637
BOOST,1687,0.74426,2.22951,0.958,1,10.0,charge,4.0683,4.2,4,-2.063,1.958,1.965,0.007,0.949,0.93618
BOOST,1687,0.74426,2.22951,0.9209,2,2.0,charge,4.0117,4.2,4,-3.597,3.454,,,0.96,0.98858
BOOST,1687,0.74426,2.22951,0.9209,2,10.0,charge,4.0117,4.2,4,-3.597,3.455,,,0.96,0.98871
BOOST,1687,0.74426,2.22951,0.8466,3,2.0,charge,3.9021,4.2,4,-7.14,7.146,7.123,0.023,1.001,0.99978
BOOST,1687,0.74426,2.22951,0.8466,3,10.0,charge,3.9021,4.2,4,-7.14,6.95,7.123,0.173,0.973,0.97734
BOOST,1687,0.74426,2.22951,0.7723,4,2.0,charge,3.8128,4.2,4,-11.624,11.051,,,0.951,0.99042
BOOST,1687,0.74426,2.22951,0.7723,4,10.0,charge,3.8128,4.2,4,-11.624,10.957,,,0.943,0.97989
BOOST,1687,0.74426,2.22951,0.6979,5,2.0,charge,3.7473,4.2,4,-14.464,14.757,14.462,0.295,1.02,0.99333
BOOST,1687,0.74426,2.22951,0.6979,5,10.0,charge,3.7473,4.2,4,-14.464,13.811,13.376,0.435,0.955,0.98327
BOOST,1687,0.74426,2.22951,0.6236,6,2.0,charge,3.6677,4.2,4,-18.899,18.727,18.891,0.164,0.991,0.99648
BOOST,1687,0.74426,2.22951,0.6236,6,10.0,charge,3.6677,4.2,4,-18.899,17.703,18.899,1.196,0.937,0.97122
BOOST,1687,0.74426,2.22951,0.5493,7,2.0,charge,3.6084,4.2,4,-21.522,21.782,22.591,0.809,1.012,0.99015
BOOST,1687,0.74426,2.22951,0.5493,7,10.0,charge,3.6084,4.2,4,-21.522,20.22,21.522,1.302,0.94,0.96707
BOOST,1687,0.74426,2.22951,0.475,8,2.0,charge,3.5416,4.2,4,-22.293,25.04,26.895,1.855,1.123,0.985
BOOST,1687,0.74426,2.22951,0.475,8,10.0,charge,3.5416,4.2,4,-22.293,21.383,22.283,0.9,0.959,0.98161
BOOST,1687,0.74426,2.22951,0.4007,9,2.0,charge,3.4652,4.2,4,-22.293,27.486,29.965,2.479,1.233,0.98499
BOOST,1687,0.74426,2.22951,0.4007,9,10.0,charge,3.4652,4.2,4,-22.293,23.146,24.525,1.378,1.038,0.98301
BOOST,1687,0.74426,2.22951,0.3636,10,2.0,charge,3.437,4.2,4,-22.293,29.589,32.632,3.043,1.327,0.98456
BOOST,1687,0.74426,2.22951,0.3636,10,10.0,charge,3.437,4.2,4,-22.293,24.944,26.68,1.735,1.119,0.98551
BOOST,1687,0.74426,2.22951,0.3264,11,2.0,charge,3.4072,4.2,4,-22.292,29.845,33.231,3.386,1.339,0.98066
BOOST,1687,0.74426,2.22951,0.3264,11,10.0,charge,3.4072,4.2,4,-22.292,25.653,27.596,1.943,1.151,0.98424
BOOST,1687,0.74426,2.22951,0.2893,12,2.0,charge,3.36,4.2,4,-22.293,30.383,34.362,3.978,1.363,0.97757
BOOST,1687,0.74426,2.22951,0.2893,12,10.0,charge,3.36,4.2,4,-22.293,26.276,28.73,2.454,1.179,0.97831
BOOST,1725,0.73295,2.19563,0.9571,1,2.0,charge,4.0632,4.2,4,-1.97,1.854,1.897,0.043,0.941,0.93381
BOOST,1725,0.73295,2.19563,0.9571,1,10.0,charge,4.0632,4.2,4,-1.97,1.854,1.97,0.116,0.941,0.93346
BOOST,1725,0.73295,2.19563,0.9205,2,2.0,charge,3.9998,4.2,4,-3.607,3.435,,,0.952,0.98384
BOOST,1725,0.73295,2.19563,0.9205,2,10.0,charge,3.9998,4.2,4,-3.607,3.436,,,0.952,0.98369
BOOST,1725,0.73295,2.19563,0.8473,3,2.0,charge,3.8911,4.2,4,-7.343,7.213,,,0.982,0.9959
BOOST,1725,0.73295,2.19563,0.8473,3,10.0,charge,3.8911,4.2,4,-7.343,7.012,6.985,0.027,0.955,0.97988
BOOST,1725,0.73295,2.19563,0.7741,4,2.0,charge,3.803,4.2,4,-11.212,11.103,,,0.99,0.99798
BOOST,1725,0.73295,2.19563,0.7741,4,10.0,charge,3.803,4.2,4,-11.212,11.006,11.212,0.206,0.982,0.98371
BOOST,1725,0.73295,2.19563,0.7008,5,2.0,charge,3.7255,4.2,4,-14.452,14.858,14.45,0.408,1.028,0.99265
BOOST,1725,0.73295,2.19563,0.7008,5,10.0,charge,3.7255,4.2,4,-14.452,13.741,14.27,0.529,0.951,0.98404
BOOST,1725,0.73295,2.19563,0.6277,6,2.0,charge,3.657,4.2,4,-17.873,17.744,17.869,0.126,0.993,0.99566
BOOST,1725,0.73295,2.19563,0.6277,6,10.0,charge,3.657,4.2,4,-17.873,16.733,17.873,1.14,0.936,0.97176
BOOST,1725,0.73295,2.19563,0.5544,7,2.0,charge,3.6023,4.2,4,-20.636,20.742,21.235,0.493,1.005,0.99366
BOOST,1725,0.73295,2.19563,0.5544,7,10.0,charge,3.6023,4.2,4,-20.636,19.452,20.636,1.184,0.943,0.97056
BOOST,1725,0.73295,2.19563,0.4812,8,2.0,charge,3.5356,4.2,4,-21.965,23.668,25.267,1.598,1.078,0.98409
BOOST,1725,0.73295,2.19563,0.4812,8,10.0,charge,3.5356,4.2,4,-21.965,20.813,21.96,1.147,0.948,0.97187
BOOST,1725,0.73295,2.19563,0.408,9,2.0,charge,3.4618,4.2,4,-21.966,26.266,28.314,2.047,1.196,0.98666
BOOST,1725,0.73295,2.19563,0.408,9,10.0,charge,3.4618,4.2,4,-21.966,22.124,23.197,1.073,1.007,0.98466
BOOST,1725,0.73295,2.19563,0.3714,10,2.0,charge,3.4351,4.2,4,-21.965,27.863,30.597,2.734,1.269,0.98347
BOOST,1725,0.73295,2.19563,0.3714,10,10.0,charge,3.4351,4.2,4,-21.965,23.548,25.018,1.471,1.072,0.98446
BOOST,1725,0.73295,2.19563,0.3348,11,2.0,charge,3.406,4.2,4,-21.966,28.94,32.255,3.315,1.317,0.97981
BOOST,1725,0.73295,2.19563,0.3348,11,10.0,charge,3.406,4.2,4,-21.966,24.825,26.726,1.901,1.13,0.98286
BOOST,1725,0.73295,2.19563,0.2982,12,2.0,charge,3.3588,4.2,4,-21.967,28.945,32.761,3.817,1.318,0.97694
BOOST,1725,0.73295,2.19563,0.2982,12,10.0,charge,3.3588,4.2,4,-21.967,24.848,27.02,2.172,1.131,0.97739
BOOST,1762,0.7253,2.17271,0.9569,1,2.0,charge,4.0565,4.2,4,-1.947,1.843,,,0.947,0.92547
BOOST,1762,0.7253,2.17271,0.9569,1,10.0,charge,4.0565,4.2,4,-1.947,1.842,1.947,0.105,0.946,0.92557
BOOST,1762,0.7253,2.17271,0.9207,2,2.0,charge,3.9874,4.2,4,-3.667,3.493,3.471,0.022,0.953,0.98145
BOOST,1762,0.7253,2.17271,0.9207,2,10.0,charge,3.9874,4.2,4,-3.667,3.485,,,0.95,0.98341
BOOST,1762,0.7253,2.17271,0.8482,3,2.0,charge,3.8805,4.2,4,-6.952,6.885,,,0.99,0.99766
BOOST,1762,0.7253,2.17271,0.8482,3,10.0,charge,3.8805,4.2,4,-6.952,6.681,,,0.961,0.97944
BOOST,1762,0.7253,2.17271,0.7758,4,2.0,charge,3.7939,4.2,4,-10.797,10.686,10.909,0.223,0.99,0.99797
BOOST,1762,0.7253,2.17271,0.7758,4,10.0,charge,3.7939,4.2,4,-10.797,10.582,,,0.98,0.98194
BOOST,1762,0.7253,2.17271,0.7034,5,2.0,charge,3.7164,4.2,4,-13.705,14.091,13.702,0.388,1.028,0.9925
BOOST,1762,0.7253,2.17271,0.7034,5,10.0,charge,3.7164,4.2,4,-13.705,13.25,,,0.967,0.98549
BOOST,1762,0.7253,2.17271,0.6309,6,2.0,charge,3.6499,4.2,4,-17.06,16.989,17.053,0.064,0.996,0.99534
BOOST,1762,0.7253,2.17271,0.6309,6,10.0,charge,3.6499,4.2,4,-17.06,15.961,17.052,1.091,0.936,0.97208
BOOST,1762,0.7253,2.17271,0.5585,7,2.0,charge,3.596,4.2,4,-19.359,19.067,19.352,0.285,0.985,0.99403
BOOST,1762,0.7253,2.17271,0.5585,7,10.0,charge,3.596,4.2,4,-19.359,18.105,19.359,1.254,0.935,0.96572
BOOST,1762,0.7253,2.17271,0.4861,8,2.0,charge,3.529,4.2,4,-21.606,22.499,23.767,1.268,1.041,0.98546
BOOST,1762,0.7253,2.17271,0.4861,8,10.0,charge,3.529,4.2,4,-21.606,20.291,21.606,1.315,0.939,0.965
BOOST,1762,0.7253,2.17271,0.4137,9,2.0,charge,3.4569,4.2,4,-21.728,25.171,27.256,2.085,1.158,0.98295
BOOST,1762,0.7253,2.17271,0.4137,9,10.0,charge,3.4569,4.2,4,-21.728,21.116,22.059,0.943,0.972,0.98128
BOOST,1762,0.7253,2.17271,0.3774,10,2.0,charge,3.4322,4.2,4,-21.727,26.582,29.075,2.493,1.223,0.98316
BOOST,1762,0.7253,2.17271,0.3774,10,10.0,charge,3.4322,4.2,4,-21.727,22.474,23.736,1.262,1.034,0.98356
BOOST,1762,0.7253,2.17271,0.3412,11,2.0,charge,3.4035,4.2,4,-21.727,27.449,30.302,2.853,1.263,0.97931
BOOST,1762,0.7253,2.17271,0.3412,11,10.0,charge,3.4035,4.2,4,-21.727,23.477,25.102,1.624,1.081,0.98168
BOOST,1762,0.7253,2.17271,0.305,12,2.0,charge,3.354,4.2,4,-21.727,27.603,30.69,3.087,1.27,0.97781
BOOST,1762,0.7253,2.17271,0.305,12,10.0,charge,3.354,4.2,4,-21.727,23.607,25.469,1.862,1.087,0.97662
BOOST,1800,0.71505,2.14202,0.9545,1,2.0,charge,4.0481,4.2,4,-1.942,1.833,1.83,0.003,0.944,0.92168
BOOST,1800,0.71505,2.14202,0.9545,1,10.0,charge,4.0481,4.2,4,-1.942,1.832,,,0.944,0.92214
BOOST,1800,0.71505,2.14202,0.9188,2,2.0,charge,3.9771,4.2,4,-3.747,3.582,3.523,0.059,0.956,0.96163
BOOST,1800,0.71505,2.14202,0.9188,2,10.0,charge,3.9771,4.2,4,-3.747,3.534,,,0.943,0.97708
BOOST,1800,0.71505,2.14202,0.8474,3,2.0,charge,3.8702,4.2,4,-6.766,6.695,6.997,0.302,0.989,0.99718
BOOST,1800,0.71505,2.14202,0.8474,3,10.0,charge,3.8702,4.2,4,-6.766,6.49,6.766,0.276,0.959,0.97914
BOOST,1800,0.71505,2.14202,0.7759,4,2.0,charge,3.785,4.2,4,-10.457,10.34,10.205,0.135,0.989,0.99795
BOOST,1800,0.71505,2.14202,0.7759,4,10.0,charge,3.785,4.2,4,-10.457,10.233,10.331,0.098,0.979,0.98055
BOOST,1800,0.71505,2.14202,0.7045,5,2.0,charge,3.7075,4.2,4,-13.022,13.52,13.022,0.498,1.038,0.98906
BOOST,1800,0.71505,2.14202,0.7045,5,10.0,charge,3.7075,4.2,4,-13.022,12.792,,,0.982,0.98317
BOOST,1800,0.71505,2.14202,0.633,6,2.0,charge,3.6446,4.2,4,-16.194,16.185,16.185,0.0,0.999,0.99471
BOOST,1800,0.71505,2.14202,0.633,6,10.0,charge,3.6446,4.2,4,-16.194,15.147,16.186,1.038,0.935,0.97254
BOOST,1800,0.71505,2.14202,0.5616,7,2.0,charge,3.5912,4.2,4,-18.165,17.963,18.162,0.199,0.989,0.99397
BOOST,1800,0.71505,2.14202,0.5616,7,10.0,charge,3.5912,4.2,4,-18.165,16.961,18.159,1.198,0.934,0.96613
BOOST,1800,0.71505,2.14202,0.4902,8,2.0,charge,3.5246,4.2,4,-20.791,21.235,22.235,1.001,1.021,0.98595
BOOST,1800,0.71505,2.14202,0.4902,8,10.0,charge,3.5246,4.2,4,-20.791,19.417,20.791,1.374,0.934,0.95941
BOOST,1800,0.71505,2.14202,0.4187,9,2.0,charge,3.456,4.2,4,-21.431,23.99,25.837,1.847,1.119,0.9827
BOOST,1800,0.71505,2.14202,0.4187,9,10.0,charge,3.456,4.2,4,-21.431,20.434,21.427,0.993,0.953,0.97628
BOOST,1800,0.71505,2.14202,0.383,10,2.0,charge,3.4317,4.2,4,-21.432,25.392,27.698,2.306,1.185,0.98163
BOOST,1800,0.71505,2.14202,0.383,10,10.0,charge,3.4317,4.2,4,-21.432,21.418,22.499,1.081,0.999,0.98214
BOOST,1800,0.71505,2.14202,0.3473,11,2.0,charge,3.4046,4.2,4,-21.432,25.665,28.061,2.396,1.198,0.97945
BOOST,1800,0.71505,2.14202,0.3473,11,10.0,charge,3.4046,4.2,4,-21.432,21.926,23.127,1.201,1.023,0.98189
BOOST,1800,0.71505,2.14202,0.3116,12,2.0,charge,3.3553,4.2,4,-21.433,26.321,29.284,2.963,1.228,0.97615
BOOST,1800,0.71505,2.14202,0.3116,12,10.0,charge,3.3553,4.2,4,-21.433,22.465,24.064,1.599,1.048,0.97591
BOOST,1837,0.70491,2.11164,0.9552,1,2.0,charge,4.039,4.2,4,-1.924,1.812,1.811,0.001,0.942,0.91504
BOOST,1837,0.70491,2.11164,0.9552,1,10.0,charge,4.039,4.2,4,-1.924,1.811,1.811,0.0,0.941,0.91527
BOOST,1837,0.70491,2.11164,0.92,2,2.0,charge,3.9647,4.2,4,-3.733,3.577,3.48,0.097,0.958,0.95308
BOOST,1837,0.70491,2.11164,0.92,2,10.0,charge,3.9647,4.2,4,-3.733,3.508,3.48,0.028,0.94,0.9767
BOOST,1837,0.70491,2.11164,0.8496,3,2.0,charge,3.8589,4.2,4,-6.699,6.621,6.949,0.328,0.988,0.99675
BOOST,1837,0.70491,2.11164,0.8496,3,10.0,charge,3.8589,4.2,4,-6.699,6.422,6.699,0.277,0.959,0.97998
BOOST,1837,0.70491,2.11164,0.7792,4,2.0,charge,3.7759,4.2,4,-9.964,9.841,9.67,0.171,0.988,0.99811
BOOST,1837,0.70491,2.11164,0.7792,4,10.0,charge,3.7759,4.2,4,-9.964,9.724,,,0.976,0.97873
BOOST,1837,0.70491,2.11164,0.7087,5,2.0,charge,3.7001,4.2,4,-12.473,12.774,12.316,0.458,1.024,0.98977
BOOST,1837,0.70491,2.11164,0.7087,5,10.0,charge,3.7001,4.2,4,-12.473,12.237,12.316,0.079,0.981,0.98098
BOOST,1837,0.70491,2.11164,0.6383,6,2.0,charge,3.6403,4.2,4,-14.993,15.206,14.989,0.217,1.014,0.99354
BOOST,1837,0.70491,2.11164,0.6383,6,10.0,charge,3.6403,4.2,4,-14.993,14.144,14.984,0.84,0.943,0.97757
BOOST,1837,0.70491,2.11164,0.5679,7,2.0,charge,3.5849,4.2,4,-16.954,16.74,16.951,0.211,0.987,0.99413
BOOST,1837,0.70491,2.11164,0.5679,7,10.0,charge,3.5849,4.2,4,-16.954,15.721,16.946,1.225,0.927,0.96306
BOOST,1837,0.70491,2.11164,0.4974,8,2.0,charge,3.519,4.2,4,-19.462,19.415,19.932,0.516,0.998,0.9908
BOOST,1837,0.70491,2.11164,0.4974,8,10.0,charge,3.519,4.2,4,-19.462,18.113,19.462,1.349,0.931,0.95863
BOOST,1837,0.70491,2.11164,0.427,9,2.0,charge,3.4537,4.2,4,-21.13,23.076,24.573,1.497,1.092,0.98516
BOOST,1837,0.70491,2.11164,0.427,9,10.0,charge,3.4537,4.2,4,-21.13,20.038,21.13,1.092,0.948,0.97237
BOOST,1837,0.70491,2.11164,0.3918,10,2.0,charge,3.4301,4.2,4,-21.129,24.041,26.087,2.046,1.138,0.98123
BOOST,1837,0.70491,2.11164,0.3918,10,10.0,charge,3.4301,4.2,4,-21.129,20.277,21.133,0.856,0.96,0.98065
BOOST,1837,0.70491,2.11164,0.3566,11,2.0,charge,3.4025,4.2,4,-21.129,24.923,27.392,2.469,1.18,0.97697
BOOST,1837,0.70491,2.11164,0.3566,11,10.0,charge,3.4025,4.2,4,-21.129,21.216,22.4,1.184,1.004,0.97912
BOOST,1837,0.70491,2.11164,0.3213,12,2.0,charge,3.3511,4.2,4,-21.13,25.107,27.775,2.668,1.188,0.97585
BOOST,1837,0.70491,2.11164,0.3213,12,10.0,charge,3.3511,4.2,4,-21.13,21.276,22.602,1.326,1.007,0.97461
BOOST,1875,0.69674,2.08716,0.9553,1,2.0,charge,4.0288,4.2,4,-1.929,1.8,1.859,0.059,0.933,0.88863
BOOST,1875,0.69674,2.08716,0.9553,1,10.0,charge,4.0288,4.2,4,-1.929,1.8,1.859,0.059,0.933,0.88866
BOOST,1875,0.69674,2.08716,0.9204,2,2.0,charge,3.9536,4.2,4,-3.654,3.469,3.365,0.104,0.949,0.93836
BOOST,1875,0.69674,2.08716,0.9204,2,10.0,charge,3.9536,4.2,4,-3.654,3.4,3.511,0.111,0.93,0.96597
BOOST,1875,0.69674,2.08716,0.8508,3,2.0,charge,3.8493,4.2,4,-6.46,6.384,6.313,0.072,0.988,0.99406
BOOST,1875,0.69674,2.08716,0.8508,3,10.0,charge,3.8493,4.2,4,-6.46,6.181,6.46,0.279,0.957,0.98287
BOOST,1875,0.69674,2.08716,0.7812,4,2.0,charge,3.7649,4.2,4,-9.274,9.128,,,0.984,0.99836
BOOST,1875,0.69674,2.08716,0.7812,4,10.0,charge,3.7649,4.2,4,-9.274,9.0,,,0.97,0.97715
BOOST,1875,0.69674,2.08716,0.7115,5,2.0,charge,3.692,4.2,4,-12.136,12.32,11.866,0.454,1.015,0.99088
BOOST,1875,0.69674,2.08716,0.7115,5,10.0,charge,3.692,4.2,4,-12.136,11.845,,,0.976,0.9798
BOOST,1875,0.69674,2.08716,0.6418,6,2.0,charge,3.6343,4.2,4,-13.917,14.196,13.917,0.279,1.02,0.99195
BOOST,1875,0.69674,2.08716,0.6418,6,10.0,charge,3.6343,4.2,4,-13.917,13.133,,,0.944,0.97696
BOOST,1875,0.69674,2.08716,0.5722,7,2.0,charge,3.5794,4.2,4,-16.219,16.157,16.219,0.062,0.996,0.9938
BOOST,1875,0.69674,2.08716,0.5722,7,10.0,charge,3.5794,4.2,4,-16.219,15.113,16.226,1.113,0.932,0.96637
BOOST,1875,0.69674,2.08716,0.5026,8,2.0,charge,3.5147,4.2,4,-17.979,17.75,17.967,0.217,0.987,0.99323
BOOST,1875,0.69674,2.08716,0.5026,8,10.0,charge,3.5147,4.2,4,-17.979,16.709,17.979,1.27,0.929,0.96034
BOOST,1875,0.69674,2.08716,0.4329,9,2.0,charge,3.4491,4.2,4,-20.83,22.02,23.503,1.483,1.057,0.98187
BOOST,1875,0.69674,2.08716,0.4329,9,10.0,charge,3.4491,4.2,4,-20.83,19.475,20.83,1.355,0.935,0.95897
BOOST,1875,0.69674,2.08716,0.3981,10,2.0,charge,3.4279,4.2,4,-20.894,22.864,24.524,1.661,1.094,0.98166
BOOST,1875,0.69674,2.08716,0.3981,10,10.0,charge,3.4279,4.2,4,-20.894,19.839,20.894,1.055,0.95,0.97304
BOOST,1875,0.69674,2.08716,0.3633,11,2.0,charge,3.4007,4.2,4,-20.894,23.314,25.351,2.038,1.116,0.97633
BOOST,1875,0.69674,2.08716,0.3633,11,10.0,charge,3.4007,4.2,4,-20.894,19.94,20.894,0.954,0.954,0.97533
BOOST,1875,0.69674,2.08716,0.3284,12,2.0,charge,3.3424,4.2,4,-20.894,24.497,27.081,2.584,1.172,0.97613
BOOST,1875,0.69674,2.08716,0.3284,12,10.0,charge,3.3424,4.2,4,-20.894,20.61,21.824,1.214,0.986,0.97297
BOOST_NEGPULSE,5,0.99948,2.97465,0.9493,1,2.0,charge,4.1056,4.2,4,-7.868,7.966,,,1.012,0.99428
BOOST_NEGPULSE,5,0.99948,2.97465,0.9493,1,10.0,charge,4.1056,4.2,4,-7.868,7.635,,,0.97,0.98117
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,2.0,charge,4.0845,4.2,4,-10.365,10.375,10.373,0.002,1.001,0.99935
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,10.0,charge,4.0845,4.2,4,-10.365,10.202,10.381,0.179,0.984,0.99265
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,2.0,charge,4.0309,4.2,4,-14.686,14.651,14.482,0.169,0.998,0.99983
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,10.0,charge,4.0309,4.2,4,-14.686,14.534,14.61,0.076,0.99,0.99532
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,2.0,charge,3.9266,4.2,4,-24.793,25.328,24.733,0.595,1.022,0.99633
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,10.0,charge,3.9266,4.2,4,-24.793,23.657,24.735,1.078,0.954,0.98879
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,2.0,charge,3.8429,4.2,4,-29.759,35.093,35.595,0.502,1.179,0.99937
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,10.0,charge,3.8429,4.2,4,-29.759,29.184,29.74,0.556,0.981,0.9968
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,2.0,charge,3.7348,4.2,4,-29.759,46.152,46.896,0.744,1.551,0.99971
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,10.0,charge,3.7348,4.2,4,-29.759,37.123,37.444,0.321,1.247,0.99978
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,2.0,charge,3.654,4.2,4,-29.759,55.258,56.288,1.031,1.857,0.9997
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,10.0,charge,3.654,4.2,4,-29.759,45.07,45.499,0.43,1.514,0.99976
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,2.0,charge,3.5947,4.2,4,-29.761,59.754,60.823,1.069,2.008,0.99978
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,10.0,charge,3.5947,4.2,4,-29.761,49.32,50.279,0.959,1.657,0.99955
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,2.0,charge,3.5088,4.2,4,-29.759,65.198,66.993,1.795,2.191,0.99939
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,10.0,charge,3.5088,4.2,4,-29.759,52.451,54.267,1.816,1.763,0.99908
BOOST_NEGPULSE,5,0.99948,2.97465,0.1555,10,2.0,charge,3.4483,4.2,4,-29.76,70.077,71.84,1.763,2.355,0.99965
BOOST_NEGPULSE,5,0.99948,2.97465,0.1555,10,10.0,charge,3.4483,4.2,4,-29.76,55.146,56.914,1.768,1.853,0.9993
BOOST_NEGPULSE,5,0.99948,2.97465,0.1059,11,2.0,charge,3.4102,4.2,4,-29.76,74.289,76.981,2.692,2.496,0.99914
BOOST_NEGPULSE,5,0.99948,2.97465,0.1059,11,10.0,charge,3.4102,4.2,4,-29.76,59.87,60.533,0.662,2.012,0.99978
BOOST_NEGPULSE,5,0.99948,2.97465,0.0563,12,2.0,charge,3.3635,4.2,4,-29.758,74.125,78.665,4.541,2.491,0.99708
BOOST_NEGPULSE,5,0.99948,2.97465,0.0563,12,10.0,charge,3.3635,4.2,4,-29.758,62.184,65.237,3.053,2.09,0.99703
BOOST_NEGPULSE,40,0.99146,2.95077,0.9493,1,2.0,charge,4.1053,4.2,4,-7.913,8.005,7.934,0.071,1.012,0.99376
BOOST_NEGPULSE,40,0.99146,2.95077,0.9493,1,10.0,charge,4.1053,4.2,4,-7.913,7.677,7.916,0.239,0.97,0.98149
BOOST_NEGPULSE,40,0.99146,2.95077,0.9001,2,2.0,charge,4.0833,4.2,4,-10.243,10.262,10.271,0.009,1.002,0.99907
BOOST_NEGPULSE,40,0.99146,2.95077,0.9001,2,10.0,charge,4.0833,4.2,4,-10.243,10.093,,,0.985,0.99278
